ticker,yes_bid,yes_ask,kalshi_home_team,kalshi_away_team,market,start_time,team,odds_home_team,odds_away_team,avg_fair_prb,raw_kelly,real_kelly,optimal_bet,num_contracts,trading_cost,profit,ev
KXNCAAMBGAME-25NOV26ALSTUNM-ALST,0.04,0.05,New Mexico,Alabama St,h2h,2025-11-26 20:00:00 CST,Alabama St Hornets,New Mexico Lobos,Alabama St Hornets,0.0566,0.005377523027130308,0.005377523027130308,0.8066284540695462,20.0,0.02,19.18,0.32
