timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-12-06T16:09:04.752483Z,KXNCAAMBTOTAL-25DEC06DREXLAS-147,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.14,,0.21,,0.79,,0.86,,0.07,0.07,0,0,0,0,808.0,0.0
2025-12-06T16:09:04.822172Z,KXNCAAMBTOTAL-25DEC06DREXLAS-144,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.19,,0.26,,0.74,,0.81,,0.07,0.07,0,0,0,0,1316.2,0.0
2025-12-06T16:09:06.188208Z,KXNCAAMBTOTAL-25DEC06DREXLAS-141,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.25,,0.32,,0.68,,0.75,,0.07,0.07,0,0,0,0,1316.2,0.0
2025-12-06T16:09:04.892673Z,KXNCAAMBTOTAL-25DEC06DREXLAS-138,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.32,,0.38,,0.62,,0.68,,0.06,0.06,0,0,0,0,1314.2,0.0
2025-12-06T16:09:04.922693Z,KXNCAAMBTOTAL-25DEC06DREXLAS-135,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.39,,0.45,,0.55,,0.61,,0.06,0.06,0,0,0,0,1314.2,0.0
2025-12-06T16:09:04.975451Z,KXNCAAMBTOTAL-25DEC06DREXLAS-132,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.47,,0.5,,0.5,,0.53,,0.03,0.03,0,0,0,0,4950.48,0.0
2025-12-06T16:09:05.487226Z,KXNCAAMBTOTAL-25DEC06DREXLAS-129,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.55,,0.58,,0.42,,0.45,,0.03,0.03,0,0,0,0,2499.68,0.0
2025-12-06T16:09:05.028103Z,KXNCAAMBTOTAL-25DEC06DREXLAS-126,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.61,,0.68,,0.32,,0.39,,0.07,0.07,0,0,0,0,1316.2,0.0
2025-12-06T16:09:05.096788Z,KXNCAAMBTOTAL-25DEC06DREXLAS-123,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.68,,0.74,,0.26,,0.32,,0.06,0.06,0,0,0,0,1314.2,0.0
2025-12-06T16:09:05.677955Z,KXNCAAMBTOTAL-25DEC06DREXLAS-120,Drexel at La Salle: Total Points,active,binary,2025-12-20T14:00:00-05:00,0.74,,0.81,,0.19,,0.26,,0.07,0.07,0,0,0,0,1316.2,0.0
