ts,action,ticker,side,type,price,count,tif,client_order_id,result
2025-12-15T17:58:43.601101Z,place,KXNCAAMBGAME-25DEC15ETAMSELA-ETAM,yes,limit,,19,,fb35d304-636f-4efd-a3d6-ff56d6f44a4d,"{""dry_run"": true, ""echo"": {""path"": ""portfolio/orders"", ""params"": null, ""body"": {""ticker"": ""KXNCAAMBGAME-25DEC15ETAMSELA-ETAM"", ""side"": ""yes"", ""action"": ""buy"", ""type"": ""limit"", ""count"": 19, ""client_order_id"": ""fb35d304-636f-4efd-a3d6-ff56d6f44a4d"", ""expiration_ts"": 1765843200, ""yes_price"": 34}}}"
2025-12-15T17:59:14.244612Z,place,KXNCAAMBGAME-25DEC15ETAMSELA-ETAM,yes,limit,,19,,4f8a5208-d2c1-4b39-83a4-0fe769758153,"{""order"": {""action"": ""buy"", ""client_order_id"": ""4f8a5208-d2c1-4b39-83a4-0fe769758153"", ""created_time"": ""2025-12-15T17:59:14.220706Z"", ""expiration_time"": ""2025-12-16T00:00:00Z"", ""fill_count"": 0, ""initial_count"": 19, ""last_update_time"": ""2025-12-15T17:59:14.220706Z"", ""maker_fees"": 0, ""maker_fill_cost"": 0, ""maker_fill_cost_dollars"": """", ""no_price"": 66, ""no_price_dollars"": ""0.6600"", ""order_group_id"": null, ""order_id"": ""1669bcd5-138c-422f-9667-2ba1aee0249f"", ""queue_position"": 0, ""remaining_count"": 19, ""side"": ""yes"", ""status"": ""resting"", ""taker_fees"": 0, ""taker_fill_cost"": 0, ""taker_fill_cost_dollars"": """", ""ticker"": ""KXNCAAMBGAME-25DEC15ETAMSELA-ETAM"", ""type"": ""limit"", ""user_id"": ""02464103-150d-4040-9d89-7c7697a93dcf"", ""yes_price"": 34, ""yes_price_dollars"": ""0.3400""}}"
