ts,action,ticker,side,type,price,count,tif,client_order_id,result
2025-12-14T20:58:14.974860Z,place,KXNCAAMBGAME-25DEC14SMCBSU-SMC,no,limit,,27,good_til_cancel,b0aed863-72a1-4792-9450-f269b035abef,"{""dry_run"": true, ""echo"": {""path"": ""portfolio/orders"", ""params"": null, ""body"": {""ticker"": ""KXNCAAMBGAME-25DEC14SMCBSU-SMC"", ""side"": ""no"", ""action"": ""buy"", ""type"": ""limit"", ""count"": 27, ""time_in_force"": ""good_til_cancel"", ""client_order_id"": ""b0aed863-72a1-4792-9450-f269b035abef"", ""no_price"": 40}}}"
2025-12-14T20:58:14.976239Z,place,KXNCAAMBGAME-25DEC14CHARCOFC-CHAR,no,limit,,21,good_til_cancel,d19f13e3-2df5-4fa0-9d4b-156b39f99873,"{""dry_run"": true, ""echo"": {""path"": ""portfolio/orders"", ""params"": null, ""body"": {""ticker"": ""KXNCAAMBGAME-25DEC14CHARCOFC-CHAR"", ""side"": ""no"", ""action"": ""buy"", ""type"": ""limit"", ""count"": 21, ""time_in_force"": ""good_til_cancel"", ""client_order_id"": ""d19f13e3-2df5-4fa0-9d4b-156b39f99873"", ""no_price"": 69}}}"
2025-12-14T21:08:56.383923Z,place,KXNCAAMBGAME-25DEC14SMCBSU-SMC,no,limit,,27,good_til_cancel,13b0db11-eff1-4b1f-a5ad-c7bc36e02793,"{""dry_run"": true, ""echo"": {""path"": ""portfolio/orders"", ""params"": null, ""body"": {""ticker"": ""KXNCAAMBGAME-25DEC14SMCBSU-SMC"", ""side"": ""no"", ""action"": ""buy"", ""type"": ""limit"", ""count"": 27, ""time_in_force"": ""good_til_cancel"", ""client_order_id"": ""13b0db11-eff1-4b1f-a5ad-c7bc36e02793"", ""no_price"": 40}}}"
2025-12-14T21:19:42.001300Z,place,KXNCAAMBGAME-25DEC14SMCBSU-SMC,no,limit,,27,good_til_cancel,46050982-f548-4f71-b2c7-053f912303b3,"{""dry_run"": true, ""echo"": {""path"": ""portfolio/orders"", ""params"": null, ""body"": {""ticker"": ""KXNCAAMBGAME-25DEC14SMCBSU-SMC"", ""side"": ""no"", ""action"": ""buy"", ""type"": ""limit"", ""count"": 27, ""time_in_force"": ""good_til_cancel"", ""client_order_id"": ""46050982-f548-4f71-b2c7-053f912303b3"", ""no_price"": 40}}}"
2025-12-14T21:20:20.218542Z,place,KXNCAAMBGAME-25DEC14SMCBSU-SMC,no,limit,,27,good_til_cancel,1c9daff4-70e4-413c-b39f-b12a16a286fa,null
2025-12-14T21:27:11.741002Z,place,KXNCAAMBGAME-25DEC14SMCBSU-SMC,no,limit,,27,,1674e54d-86f8-45a9-96f4-2c58fadb1748,"{""dry_run"": true, ""echo"": {""path"": ""portfolio/orders"", ""params"": null, ""body"": {""ticker"": ""KXNCAAMBGAME-25DEC14SMCBSU-SMC"", ""side"": ""no"", ""action"": ""buy"", ""type"": ""limit"", ""count"": 27, ""client_order_id"": ""1674e54d-86f8-45a9-96f4-2c58fadb1748"", ""expiration_ts"": 1765753200, ""no_price"": 40}}}"
2025-12-14T21:27:30.228972Z,place,KXNCAAMBGAME-25DEC14SMCBSU-SMC,no,limit,,27,,81246d07-7579-413f-bf3b-32278ddde46c,"{""order"": {""action"": ""buy"", ""client_order_id"": ""81246d07-7579-413f-bf3b-32278ddde46c"", ""created_time"": ""2025-12-14T21:27:30.208314Z"", ""expiration_time"": ""2025-12-14T23:00:00Z"", ""fill_count"": 0, ""initial_count"": 27, ""last_update_time"": ""2025-12-14T21:27:30.208314Z"", ""maker_fees"": 0, ""maker_fill_cost"": 0, ""maker_fill_cost_dollars"": """", ""no_price"": 40, ""no_price_dollars"": ""0.4000"", ""order_group_id"": null, ""order_id"": ""94c4245b-6ecc-44b4-bcba-a07401a587e2"", ""queue_position"": 0, ""remaining_count"": 27, ""side"": ""no"", ""status"": ""resting"", ""taker_fees"": 0, ""taker_fill_cost"": 0, ""taker_fill_cost_dollars"": """", ""ticker"": ""KXNCAAMBGAME-25DEC14SMCBSU-SMC"", ""type"": ""limit"", ""user_id"": ""02464103-150d-4040-9d89-7c7697a93dcf"", ""yes_price"": 60, ""yes_price_dollars"": ""0.6000""}}"
