timestamp,ticker,title,status,market_type,yes_bid,yes_ask,yes_ask2,no_bid,no_ask,no_ask2,yes_spread,no_spread,yes_depth,no_depth,liquidity_dollars,volume_24h
2025-10-22T00:27:19.826434Z,KXNBA-26-NYK,Will the New York win the 2026 Pro Basketball Finals?,active,binary,0.07,0.1,0.02,0.9,0.93,0.02,0.03,0.03,7,36,3465941.99,74142.0
2025-10-22T00:27:19.914185Z,KXNBA-26-ORL,Will the Orlando win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,0.02,0.96,0.97,0.02,0.01,0.01,3,32,2754316.7,20399.0
2025-10-22T00:27:20.021527Z,KXNBA-26-LAL,Will the Los Angeles L win the 2026 Pro Basketball Finals?,active,binary,0.06,0.07,0.02,0.93,0.94,0.02,0.01,0.01,6,30,2606598.38,18706.0
2025-10-22T00:27:20.121325Z,KXNBA-26-LAC,Will the Los Angeles C win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,0.03,0.94,0.95,0.02,0.01,0.01,4,28,2489231.76,37684.0
2025-10-22T00:27:20.216785Z,KXNBA-26-OKC,Will the Oklahoma City win the 2026 Pro Basketball Finals?,active,binary,0.28,0.3,0.02,0.7,0.72,0.02,0.02,0.02,19,26,2477101.42,40192.0
2025-10-22T00:27:20.310068Z,KXNBA-26-BOS,Will the Boston win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,28,2473679.66,52203.0
2025-10-22T00:27:20.406641Z,KXNBA-26-MIN,Will the Minnesota win the 2026 Pro Basketball Finals?,active,binary,0.04,0.05,0.02,0.95,0.96,0.02,0.01,0.01,4,32,2433878.34,11923.0
2025-10-22T00:27:20.497615Z,KXNBA-26-PHI,Will the Philadelphia win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,31,2404453.33,1650.0
2025-10-22T00:27:20.592936Z,KXNBA-26-SAS,Will the San Antonio win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,30,2275665.83,8405.0
2025-10-22T00:27:20.681492Z,KXNBA-26-NOP,Will the New Orleans win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,29,2249386.98,3740.0
2025-10-22T00:27:20.779728Z,KXNBA-26-MIL,Will the Milwaukee win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,0.02,0.01,0.01,1,28,2235641.63,13251.0
2025-10-22T00:27:20.869183Z,KXNBA-26-BKN,Will the Brooklyn win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,30,2196255.99,0.0
2025-10-22T00:27:20.957701Z,KXNBA-26-GSW,Will the Golden State win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,0.02,0.94,0.95,0.02,0.01,0.01,5,31,2188957.76,11270.0
2025-10-22T00:27:21.061346Z,KXNBA-26-DAL,Will the Dallas win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,0.02,0.96,0.97,0.02,0.01,0.01,3,31,2178348.05,9361.0
2025-10-22T00:27:21.162839Z,KXNBA-26-ATL,Will the Atlanta win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,28,2173254.2,1512.0
2025-10-22T00:27:21.247258Z,KXNBA-26-POR,Will the Portland win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2152829.57,500.0
2025-10-22T00:27:21.330192Z,KXNBA-26-MIA,Will the Miami win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2144915.3,200.0
2025-10-22T00:27:21.423972Z,KXNBA-26-PHX,Will the Phoenix win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2142956.26,333.0
2025-10-22T00:27:21.529323Z,KXNBA-26-DET,Will the Detroit win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,0.02,0.01,0.01,1,29,2127860.06,2458.0
2025-10-22T00:27:21.621350Z,KXNBA-26-MEM,Will the Memphis win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2126284.06,492.0
2025-10-22T00:27:21.711032Z,KXNBA-26-TOR,Will the Toronto win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2126141.71,0.0
2025-10-22T00:27:21.797127Z,KXNBA-26-SAC,Will the Sacramento win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2126042.13,0.0
2025-10-22T00:27:21.890364Z,KXNBA-26-UTA,Will the Utah win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2125172.67,0.0
2025-10-22T00:27:21.978728Z,KXNBA-26-WAS,Will the Washington win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2124153.44,0.0
2025-10-22T00:27:22.093879Z,KXNBA-26-IND,Will the Indiana win the 2026 Pro Basketball Finals?,active,binary,0.0,0.02,,0.98,1.0,0.02,0.02,0.02,0,29,2120695.93,498.0
2025-10-22T00:27:22.187812Z,KXNBA-26-CHI,Will the Chicago win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2118711.98,467.0
2025-10-22T00:27:22.283436Z,KXNBA-26-CHA,Will the Charlotte win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2118532.58,467.0
2025-10-22T00:27:22.378031Z,KXNBA-26-DEN,Will the Denver win the 2026 Pro Basketball Finals?,active,binary,0.14,0.15,0.02,0.85,0.86,0.02,0.01,0.01,13,29,1812137.65,11694.0
2025-10-22T00:27:22.463263Z,KXNBA-26-CLE,Will the Cleveland win the 2026 Pro Basketball Finals?,active,binary,0.1,0.11,0.02,0.89,0.9,0.02,0.01,0.01,10,30,1714508.98,14431.0
2025-10-22T00:27:22.563569Z,KXNBA-26-HOU,Will the Houston win the 2026 Pro Basketball Finals?,active,binary,0.07,0.15,0.02,0.85,0.93,0.02,0.08,0.08,6,26,1249583.36,46781.0
2025-10-22T00:27:37.724363Z,KXNBA-26-NYK,Will the New York win the 2026 Pro Basketball Finals?,active,binary,0.07,0.1,0.02,0.9,0.93,0.02,0.03,0.03,7,36,3465941.12,74142.0
2025-10-22T00:27:37.800842Z,KXNBA-26-ORL,Will the Orlando win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,0.02,0.96,0.97,0.02,0.01,0.01,3,32,2754316.76,20399.0
2025-10-22T00:27:37.881883Z,KXNBA-26-LAL,Will the Los Angeles L win the 2026 Pro Basketball Finals?,active,binary,0.06,0.07,0.02,0.93,0.94,0.02,0.01,0.01,6,30,2606598.48,18706.0
2025-10-22T00:27:37.962697Z,KXNBA-26-LAC,Will the Los Angeles C win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,0.03,0.94,0.95,0.02,0.01,0.01,4,28,2489231.76,37684.0
2025-10-22T00:27:38.047641Z,KXNBA-26-OKC,Will the Oklahoma City win the 2026 Pro Basketball Finals?,active,binary,0.28,0.3,0.02,0.7,0.72,0.02,0.02,0.02,19,26,2477101.42,40192.0
2025-10-22T00:27:38.144858Z,KXNBA-26-BOS,Will the Boston win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,28,2473679.66,52203.0
2025-10-22T00:27:38.234005Z,KXNBA-26-MIN,Will the Minnesota win the 2026 Pro Basketball Finals?,active,binary,0.04,0.05,0.02,0.95,0.96,0.02,0.01,0.01,4,32,2433878.34,11923.0
2025-10-22T00:27:38.350140Z,KXNBA-26-PHI,Will the Philadelphia win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,31,2404453.33,1650.0
2025-10-22T00:27:38.441828Z,KXNBA-26-SAS,Will the San Antonio win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,30,2275665.83,8405.0
2025-10-22T00:27:38.522409Z,KXNBA-26-NOP,Will the New Orleans win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,29,2249386.98,3740.0
2025-10-22T00:27:38.608617Z,KXNBA-26-MIL,Will the Milwaukee win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,0.02,0.01,0.01,1,28,2235641.63,13251.0
2025-10-22T00:27:38.679898Z,KXNBA-26-BKN,Will the Brooklyn win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,30,2196255.99,0.0
2025-10-22T00:27:38.781886Z,KXNBA-26-GSW,Will the Golden State win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,0.02,0.94,0.95,0.02,0.01,0.01,5,31,2188965.95,11270.0
2025-10-22T00:27:38.862905Z,KXNBA-26-DAL,Will the Dallas win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,0.02,0.96,0.97,0.02,0.01,0.01,3,31,2178348.13,9361.0
2025-10-22T00:27:38.948818Z,KXNBA-26-ATL,Will the Atlanta win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,28,2173254.2,1512.0
2025-10-22T00:27:39.062807Z,KXNBA-26-POR,Will the Portland win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2152829.57,500.0
2025-10-22T00:27:39.148751Z,KXNBA-26-MIA,Will the Miami win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2144915.3,200.0
2025-10-22T00:27:39.239534Z,KXNBA-26-PHX,Will the Phoenix win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2142956.26,333.0
2025-10-22T00:27:39.330963Z,KXNBA-26-DET,Will the Detroit win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,0.02,0.01,0.01,1,29,2127860.06,2458.0
2025-10-22T00:27:39.433390Z,KXNBA-26-MEM,Will the Memphis win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2126284.06,492.0
2025-10-22T00:27:39.520478Z,KXNBA-26-TOR,Will the Toronto win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2126141.71,0.0
2025-10-22T00:27:39.630970Z,KXNBA-26-SAC,Will the Sacramento win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2126042.13,0.0
2025-10-22T00:27:39.718222Z,KXNBA-26-UTA,Will the Utah win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2125172.67,0.0
2025-10-22T00:27:39.806564Z,KXNBA-26-WAS,Will the Washington win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2124153.44,0.0
2025-10-22T00:27:39.901926Z,KXNBA-26-IND,Will the Indiana win the 2026 Pro Basketball Finals?,active,binary,0.0,0.02,,0.98,1.0,0.02,0.02,0.02,0,29,2120695.93,498.0
2025-10-22T00:27:39.990177Z,KXNBA-26-CHI,Will the Chicago win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2118711.98,467.0
2025-10-22T00:27:40.082306Z,KXNBA-26-CHA,Will the Charlotte win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2118532.58,467.0
2025-10-22T00:27:40.178931Z,KXNBA-26-DEN,Will the Denver win the 2026 Pro Basketball Finals?,active,binary,0.14,0.15,0.02,0.85,0.86,0.02,0.01,0.01,13,29,1812136.91,11694.0
2025-10-22T00:27:40.270362Z,KXNBA-26-CLE,Will the Cleveland win the 2026 Pro Basketball Finals?,active,binary,0.1,0.11,0.02,0.89,0.9,0.02,0.01,0.01,10,30,1714508.16,14431.0
2025-10-22T00:27:40.363817Z,KXNBA-26-HOU,Will the Houston win the 2026 Pro Basketball Finals?,active,binary,0.07,0.15,0.02,0.85,0.93,0.02,0.08,0.08,6,26,1249583.36,46781.0
2025-10-22T00:27:55.539382Z,KXNBA-26-NYK,Will the New York win the 2026 Pro Basketball Finals?,active,binary,0.07,0.1,0.02,0.9,0.93,0.02,0.03,0.03,7,36,3465941.12,74142.0
2025-10-22T00:27:55.618207Z,KXNBA-26-ORL,Will the Orlando win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,0.02,0.96,0.97,0.02,0.01,0.01,3,32,2754316.76,20399.0
2025-10-22T00:27:55.705234Z,KXNBA-26-LAL,Will the Los Angeles L win the 2026 Pro Basketball Finals?,active,binary,0.06,0.07,0.02,0.93,0.94,0.02,0.01,0.01,6,30,2606598.48,18706.0
2025-10-22T00:27:55.790057Z,KXNBA-26-LAC,Will the Los Angeles C win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,0.03,0.94,0.95,0.02,0.01,0.01,4,28,2489231.76,37684.0
2025-10-22T00:27:55.883325Z,KXNBA-26-OKC,Will the Oklahoma City win the 2026 Pro Basketball Finals?,active,binary,0.28,0.3,0.02,0.7,0.72,0.02,0.02,0.02,19,26,2477101.42,40192.0
2025-10-22T00:27:55.968819Z,KXNBA-26-BOS,Will the Boston win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,28,2473679.66,52203.0
2025-10-22T00:27:56.052205Z,KXNBA-26-MIN,Will the Minnesota win the 2026 Pro Basketball Finals?,active,binary,0.04,0.05,0.02,0.95,0.96,0.02,0.01,0.01,4,32,2433878.34,11923.0
2025-10-22T00:27:56.140020Z,KXNBA-26-PHI,Will the Philadelphia win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,31,2404453.33,1650.0
2025-10-22T00:27:56.228991Z,KXNBA-26-SAS,Will the San Antonio win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,30,2275665.83,8405.0
2025-10-22T00:27:56.324710Z,KXNBA-26-NOP,Will the New Orleans win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,29,2249386.98,3740.0
2025-10-22T00:27:56.414186Z,KXNBA-26-MIL,Will the Milwaukee win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,0.02,0.01,0.01,1,28,2235641.63,13251.0
2025-10-22T00:27:56.498774Z,KXNBA-26-BKN,Will the Brooklyn win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,30,2196255.99,0.0
2025-10-22T00:27:56.584459Z,KXNBA-26-GSW,Will the Golden State win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,0.02,0.94,0.95,0.02,0.01,0.01,5,31,2188965.95,11270.0
2025-10-22T00:27:56.673237Z,KXNBA-26-DAL,Will the Dallas win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,0.02,0.96,0.97,0.02,0.01,0.01,3,31,2178348.13,9361.0
2025-10-22T00:27:56.762958Z,KXNBA-26-ATL,Will the Atlanta win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,28,2173254.2,1512.0
2025-10-22T00:27:56.850744Z,KXNBA-26-POR,Will the Portland win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2152829.57,500.0
2025-10-22T00:27:56.939237Z,KXNBA-26-MIA,Will the Miami win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2144915.3,200.0
2025-10-22T00:27:57.026400Z,KXNBA-26-PHX,Will the Phoenix win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2142956.26,333.0
2025-10-22T00:27:57.124756Z,KXNBA-26-DET,Will the Detroit win the 2026 Pro Basketball Finals?,active,binary,0.01,0.02,,0.98,0.99,0.02,0.01,0.01,1,29,2127860.06,2458.0
2025-10-22T00:27:57.199818Z,KXNBA-26-MEM,Will the Memphis win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2126284.06,492.0
2025-10-22T00:27:57.281072Z,KXNBA-26-TOR,Will the Toronto win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2126141.71,0.0
2025-10-22T00:27:57.366911Z,KXNBA-26-SAC,Will the Sacramento win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2126042.13,0.0
2025-10-22T00:27:57.445291Z,KXNBA-26-UTA,Will the Utah win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,27,2125172.67,0.0
2025-10-22T00:27:57.534991Z,KXNBA-26-WAS,Will the Washington win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2124153.44,0.0
2025-10-22T00:27:57.613795Z,KXNBA-26-IND,Will the Indiana win the 2026 Pro Basketball Finals?,active,binary,0.0,0.02,,0.98,1.0,0.02,0.02,0.02,0,29,2120695.93,498.0
2025-10-22T00:27:57.693566Z,KXNBA-26-CHI,Will the Chicago win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2118711.98,467.0
2025-10-22T00:27:57.789145Z,KXNBA-26-CHA,Will the Charlotte win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,26,2118532.58,467.0
2025-10-22T00:27:57.864892Z,KXNBA-26-DEN,Will the Denver win the 2026 Pro Basketball Finals?,active,binary,0.14,0.15,0.02,0.85,0.86,0.02,0.01,0.01,13,29,1812136.91,11694.0
2025-10-22T00:27:57.945595Z,KXNBA-26-CLE,Will the Cleveland win the 2026 Pro Basketball Finals?,active,binary,0.1,0.11,0.02,0.89,0.9,0.02,0.01,0.01,10,30,1714508.16,14431.0
2025-10-22T00:27:58.026165Z,KXNBA-26-HOU,Will the Houston win the 2026 Pro Basketball Finals?,active,binary,0.07,0.15,0.02,0.85,0.93,0.02,0.08,0.08,6,26,1249583.36,46781.0
2025-10-22T00:28:13.235321Z,KXNBA-26-NYK,Will the New York win the 2026 Pro Basketball Finals?,active,binary,0.07,0.1,0.02,0.9,0.93,0.02,0.03,0.03,7,36,3465941.12,74142.0
2025-10-22T00:28:13.330580Z,KXNBA-26-ORL,Will the Orlando win the 2026 Pro Basketball Finals?,active,binary,0.03,0.04,0.02,0.96,0.97,0.02,0.01,0.01,3,32,2754316.76,20399.0
2025-10-22T00:28:13.418328Z,KXNBA-26-LAL,Will the Los Angeles L win the 2026 Pro Basketball Finals?,active,binary,0.06,0.07,0.02,0.93,0.94,0.02,0.01,0.01,6,30,2606598.48,18706.0
2025-10-22T00:28:13.506661Z,KXNBA-26-LAC,Will the Los Angeles C win the 2026 Pro Basketball Finals?,active,binary,0.05,0.06,0.03,0.94,0.95,0.02,0.01,0.01,4,28,2489231.76,37684.0
2025-10-22T00:28:13.627063Z,KXNBA-26-OKC,Will the Oklahoma City win the 2026 Pro Basketball Finals?,active,binary,0.28,0.3,0.02,0.7,0.72,0.02,0.02,0.02,19,26,2477101.42,40192.0
2025-10-22T00:28:13.720685Z,KXNBA-26-BOS,Will the Boston win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,28,2473679.66,52203.0
2025-10-22T00:28:13.821985Z,KXNBA-26-MIN,Will the Minnesota win the 2026 Pro Basketball Finals?,active,binary,0.04,0.05,0.02,0.95,0.96,0.02,0.01,0.01,4,32,2433878.34,11923.0
2025-10-22T00:28:13.906925Z,KXNBA-26-PHI,Will the Philadelphia win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,31,2404453.33,1650.0
2025-10-22T00:28:14.000762Z,KXNBA-26-SAS,Will the San Antonio win the 2026 Pro Basketball Finals?,active,binary,0.02,0.03,0.02,0.97,0.98,0.02,0.01,0.01,2,30,2275665.83,8405.0
2025-10-22T00:28:14.097182Z,KXNBA-26-NOP,Will the New Orleans win the 2026 Pro Basketball Finals?,active,binary,0.0,0.01,,0.99,1.0,0.02,0.01,0.01,0,29,2249386.98,3740.0
