sport,league,game_id,start_time,bookmaker,market,team,price,point,home_team,away_team
CBBW,WNCAAB,17e49a9e817fa6aa0aa06273e17caa0a,2026-01-14 17:30:00 CST,FanDuel,totals,Over,1.89,168.5,Ohio State Buckeyes,Penn State Nittany Lions
CBBW,WNCAAB,17e49a9e817fa6aa0aa06273e17caa0a,2026-01-14 17:30:00 CST,FanDuel,totals,Under,1.85,168.5,Ohio State Buckeyes,Penn State Nittany Lions
CBBW,WNCAAB,17e49a9e817fa6aa0aa06273e17caa0a,2026-01-14 17:30:00 CST,BetOnline.ag,totals,Over,1.87,167.5,Ohio State Buckeyes,Penn State Nittany Lions
CBBW,WNCAAB,17e49a9e817fa6aa0aa06273e17caa0a,2026-01-14 17:30:00 CST,BetOnline.ag,totals,Under,1.87,167.5,Ohio State Buckeyes,Penn State Nittany Lions
CBBW,WNCAAB,7b0894936ac53f22b1496e80f3c67468,2026-01-14 18:00:00 CST,FanDuel,totals,Over,1.88,136.5,West Virginia Mountaineers,TCU Horned Frogs
CBBW,WNCAAB,7b0894936ac53f22b1496e80f3c67468,2026-01-14 18:00:00 CST,FanDuel,totals,Under,1.88,136.5,West Virginia Mountaineers,TCU Horned Frogs
CBBW,WNCAAB,7b0894936ac53f22b1496e80f3c67468,2026-01-14 18:00:00 CST,BetOnline.ag,totals,Over,1.87,137.5,West Virginia Mountaineers,TCU Horned Frogs
CBBW,WNCAAB,7b0894936ac53f22b1496e80f3c67468,2026-01-14 18:00:00 CST,BetOnline.ag,totals,Under,1.87,137.5,West Virginia Mountaineers,TCU Horned Frogs
CBBW,WNCAAB,06286ff13df25e7be180a058b769e187,2026-01-14 19:00:00 CST,FanDuel,totals,Over,1.85,133.5,Minnesota Golden Gophers,UCLA Bruins
CBBW,WNCAAB,06286ff13df25e7be180a058b769e187,2026-01-14 19:00:00 CST,FanDuel,totals,Under,1.89,133.5,Minnesota Golden Gophers,UCLA Bruins
CBBW,WNCAAB,06286ff13df25e7be180a058b769e187,2026-01-14 19:00:00 CST,BetOnline.ag,totals,Over,1.87,134.0,Minnesota Golden Gophers,UCLA Bruins
CBBW,WNCAAB,06286ff13df25e7be180a058b769e187,2026-01-14 19:00:00 CST,BetOnline.ag,totals,Under,1.87,134.0,Minnesota Golden Gophers,UCLA Bruins
CBBW,WNCAAB,6c8e67878a3f5d4c20b46372cd6c9f7c,2026-01-14 20:00:00 CST,FanDuel,totals,Over,1.88,132.5,Utah Utes,Baylor Bears
CBBW,WNCAAB,6c8e67878a3f5d4c20b46372cd6c9f7c,2026-01-14 20:00:00 CST,FanDuel,totals,Under,1.88,132.5,Utah Utes,Baylor Bears
CBBW,WNCAAB,6c8e67878a3f5d4c20b46372cd6c9f7c,2026-01-14 20:00:00 CST,BetOnline.ag,totals,Over,1.87,130.5,Utah Utes,Baylor Bears
CBBW,WNCAAB,6c8e67878a3f5d4c20b46372cd6c9f7c,2026-01-14 20:00:00 CST,BetOnline.ag,totals,Under,1.87,130.5,Utah Utes,Baylor Bears
CBBW,WNCAAB,96e1ea78b1f261595e453fd5c188c627,2026-01-14 20:00:00 CST,FanDuel,totals,Over,1.88,141.5,Colorado Buffaloes,Iowa State Cyclones
CBBW,WNCAAB,96e1ea78b1f261595e453fd5c188c627,2026-01-14 20:00:00 CST,FanDuel,totals,Under,1.88,141.5,Colorado Buffaloes,Iowa State Cyclones
CBBW,WNCAAB,96e1ea78b1f261595e453fd5c188c627,2026-01-14 20:00:00 CST,BetOnline.ag,totals,Over,1.87,142.5,Colorado Buffaloes,Iowa State Cyclones
CBBW,WNCAAB,96e1ea78b1f261595e453fd5c188c627,2026-01-14 20:00:00 CST,BetOnline.ag,totals,Under,1.87,142.5,Colorado Buffaloes,Iowa State Cyclones
