timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-12-07T17:52:12.291382Z,KXNCAAWBGAME-25DEC07WASHUSC-WASH,Washington at USC Winner?,active,binary,2025-12-21T20:00:00-05:00,0.25,,0.29,,0.71,,0.75,,0.04,0.04,0,0,0,0,9669.28,51.0
2025-12-07T17:52:10.209110Z,KXNCAAWBGAME-25DEC07WASHUSC-USC,Washington at USC Winner?,active,binary,2025-12-21T20:00:00-05:00,0.77,,0.81,,0.19,,0.23,,0.04,0.04,0,0,0,0,7136.19,15.0
2025-12-07T17:52:12.362601Z,KXNCAAWBGAME-25DEC07CHARMSST-MSST,Charlotte at Mississippi St. Winner?,active,binary,2025-12-21T20:00:00-05:00,0.91,,0.92,,0.08,,0.09,,0.01,0.01,0,0,0,0,18561.53,1.0
2025-12-07T17:52:09.827252Z,KXNCAAWBGAME-25DEC07CHARMSST-CHAR,Charlotte at Mississippi St. Winner?,active,binary,2025-12-21T20:00:00-05:00,0.1,,0.11,,0.89,,0.9,,0.01,0.01,0,0,0,0,20377.69,33.0
2025-12-07T17:52:09.928079Z,KXNCAAWBGAME-25DEC07MSUWIS-WIS,Michigan St. at Wisconsin Winner?,active,binary,2025-12-21T18:00:00-05:00,0.06,,0.14,,0.86,,0.94,,0.08,0.08,0,0,0,0,1070832.64,338.0
2025-12-07T17:52:09.993847Z,KXNCAAWBGAME-25DEC07MSUWIS-MSU,Michigan St. at Wisconsin Winner?,active,binary,2025-12-21T18:00:00-05:00,0.88,,0.96,,0.04,,0.12,,0.08,0.08,0,0,0,0,1071073.89,215.0
2025-12-07T17:52:10.052721Z,KXNCAAWBGAME-25DEC07EVANSLU-SLU,Evansville at Saint Louis Winner?,active,binary,2025-12-21T18:00:00-05:00,0.79,,0.84,,0.16,,0.21,,0.05,0.05,0,0,0,0,1134144.36,1.0
2025-12-07T17:52:10.078882Z,KXNCAAWBGAME-25DEC07EVANSLU-EVAN,Evansville at Saint Louis Winner?,active,binary,2025-12-21T18:00:00-05:00,0.2,,0.22,,0.78,,0.8,,0.02,0.02,0,0,0,0,1135223.64,25.0
2025-12-07T17:52:10.118683Z,KXNCAAWBGAME-25DEC07USUUSD-USU,Utah St. at San Diego Winner?,active,binary,2025-12-21T17:00:00-05:00,0.31,,0.5,,0.5,,0.69,,0.19,0.19,0,0,0,0,1224972.86,0.0
2025-12-07T17:52:11.599413Z,KXNCAAWBGAME-25DEC07USUUSD-USD,Utah St. at San Diego Winner?,active,binary,2025-12-21T17:00:00-05:00,0.41,,0.71,,0.29,,0.59,,0.3,0.3,0,0,0,0,1224906.0,0.0
2025-12-07T17:52:10.703633Z,KXNCAAWBGAME-25DEC07ULMALA-ULM,Louisiana-Monroe at Alabama Winner?,active,binary,2025-12-21T17:00:00-05:00,0.06,,0.07,,0.93,,0.94,,0.01,0.01,0,0,0,0,1029501.14,102.0
