timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-11-29T13:10:59.367544Z,KXNCAAFGAME-25NOV29ARMYUTSA-UTSA,Army at UTSA Winner?,active,binary,2025-12-13T15:30:00-05:00,0.73,,0.74,,0.26,,0.27,,0.01,0.01,0,0,0,0,2372073.5,1083.0
2025-11-29T13:10:59.367814Z,KXNCAAFGAME-25NOV29ARMYUTSA-ARMY,Army at UTSA Winner?,active,binary,2025-12-13T15:30:00-05:00,0.26,,0.27,,0.73,,0.74,,0.01,0.01,0,0,0,0,2297127.96,7268.0
2025-11-29T13:10:59.835918Z,KXNCAAFGAME-25NOV29UNLVNEV-UNLV,UNLV at Nevada Winner?,active,binary,2025-12-13T21:00:00-05:00,0.73,,0.74,,0.26,,0.27,,0.01,0.01,0,0,0,0,3379077.38,38743.0
2025-11-29T13:10:59.837057Z,KXNCAAFGAME-25NOV29UNLVNEV-NEV,UNLV at Nevada Winner?,active,binary,2025-12-13T21:00:00-05:00,0.26,,0.27,,0.73,,0.74,,0.01,0.01,0,0,0,0,3154157.65,1608.0
2025-11-29T13:10:59.395887Z,KXNCAAFGAME-25NOV29WYOHAW-WYO,Wyoming at Hawai'i Winner?,active,binary,2025-12-13T23:00:00-05:00,0.26,,0.27,,0.73,,0.74,,0.01,0.01,0,0,0,0,3533398.79,585.0
2025-11-29T13:11:00.728482Z,KXNCAAFGAME-25NOV29WYOHAW-HAW,Wyoming at Hawai'i Winner?,active,binary,2025-12-13T23:00:00-05:00,0.73,,0.74,,0.26,,0.27,,0.01,0.01,0,0,0,0,3633039.85,7000.0
2025-11-29T13:11:00.723060Z,KXNCAAFGAME-25NOV29ORSTWSU-WSU,Oregon St. at Washington St. Winner?,active,binary,2025-12-13T18:30:00-05:00,0.83,,0.84,,0.16,,0.17,,0.01,0.01,0,0,0,0,3885608.16,3377.0
2025-11-29T13:11:01.952077Z,KXNCAAFGAME-25NOV29ORSTWSU-ORST,Oregon St. at Washington St. Winner?,active,binary,2025-12-13T18:30:00-05:00,0.16,,0.17,,0.83,,0.84,,0.01,0.01,0,0,0,0,3606085.08,5516.0
2025-11-29T13:11:00.751120Z,KXNCAAFGAME-25NOV29KENNLIB-LIB,Kennesaw St. at Liberty Winner?,active,binary,2025-12-13T15:30:00-05:00,0.47,,0.48,,0.52,,0.53,,0.01,0.01,0,0,0,0,2039779.17,3140.0
2025-11-29T13:11:01.967057Z,KXNCAAFGAME-25NOV29KENNLIB-KENN,Kennesaw St. at Liberty Winner?,active,binary,2025-12-13T15:30:00-05:00,0.52,,0.54,,0.46,,0.48,,0.02,0.02,0,0,0,0,2135525.61,7081.0
