timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-11-30T15:20:38.880482Z,KXNCAAMBGAME-25NOV30UCISJSU-UCI,UC Irvine at San Jose St. Winner?,active,binary,2025-12-14T17:00:00-05:00,0.58,,0.6,,0.4,,0.42,,0.02,0.02,0,0,0,0,27847.79,3140.0
2025-11-30T15:20:37.899518Z,KXNCAAMBGAME-25NOV30UCISJSU-SJSU,UC Irvine at San Jose St. Winner?,active,binary,2025-12-14T17:00:00-05:00,0.4,,0.42,,0.58,,0.6,,0.02,0.02,0,0,0,0,28525.62,462.0
2025-11-30T15:20:37.400712Z,KXNCAAMBGAME-25NOV30CSBFRES-FRES,Cal State Bakersfield at Fresno St. Winner?,active,binary,2025-12-14T18:00:00-05:00,0.85,,0.87,,0.13,,0.15,,0.02,0.02,0,0,0,0,34819.51,2660.0
2025-11-30T15:20:37.448518Z,KXNCAAMBGAME-25NOV30CSBFRES-CSB,Cal State Bakersfield at Fresno St. Winner?,active,binary,2025-12-14T18:00:00-05:00,0.14,,0.15,,0.85,,0.86,,0.01,0.01,0,0,0,0,35992.08,2165.0
2025-11-30T15:20:40.178259Z,KXNCAAMBGAME-25NOV30USDLBSU-USD,San Diego at Long Beach St. Winner?,active,binary,2025-12-14T17:00:00-05:00,0.57,,0.58,,0.42,,0.43,,0.01,0.01,0,0,0,0,38261.74,10263.0
2025-11-30T15:20:37.552337Z,KXNCAAMBGAME-25NOV30USDLBSU-LBSU,San Diego at Long Beach St. Winner?,active,binary,2025-12-14T17:00:00-05:00,0.42,,0.43,,0.57,,0.58,,0.01,0.01,0,0,0,0,42150.0,1065.0
2025-11-30T15:20:37.660900Z,KXNCAAMBGAME-25NOV30PVUNT-UNT,Prairie View A&M at North Texas Winner?,active,binary,2025-12-14T16:00:00-05:00,0.93,,0.94,,0.06,,0.07,,0.01,0.01,0,0,0,0,52211.79,1068.0
2025-11-30T15:20:37.697163Z,KXNCAAMBGAME-25NOV30PVUNT-PV,Prairie View A&M at North Texas Winner?,active,binary,2025-12-14T16:00:00-05:00,0.07,,0.08,,0.92,,0.93,,0.01,0.01,0,0,0,0,36351.18,7640.0
2025-11-30T15:20:37.813084Z,KXNCAAMBGAME-25NOV30SBONFAU-SBON,St. Bonaventure at Florida Atlantic Winner?,active,binary,2025-12-14T15:30:00-05:00,0.42,,0.43,,0.57,,0.58,,0.01,0.01,0,0,0,0,29787.24,3327.0
2025-11-30T15:20:38.403471Z,KXNCAAMBGAME-25NOV30SBONFAU-FAU,St. Bonaventure at Florida Atlantic Winner?,active,binary,2025-12-14T15:30:00-05:00,0.57,,0.58,,0.42,,0.43,,0.01,0.01,0,0,0,0,50928.74,2570.0
2025-11-30T15:20:38.460956Z,KXNCAAMBGAME-25NOV30COLGFOR-FOR,Colgate at Fordham Winner?,active,binary,2025-12-14T15:30:00-05:00,0.48,,0.5,,0.5,,0.52,,0.02,0.02,0,0,0,0,25501.07,2829.0
