timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-12-05T21:19:51.768785Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU7,VCU wins by over 7.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.83,,0.9,,0.1,,0.17,,0.07,0.07,0,0,0,0,687748.94,0.0
2025-12-05T21:19:49.730169Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU4,VCU wins by over 4.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.88,,0.93,,0.07,,0.12,,0.05,0.05,0,0,0,0,828271.71,0.0
2025-12-05T21:19:50.578976Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU34,VCU wins by over 34.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.03,,0.36,,0.64,,0.97,,0.33,0.33,0,0,0,0,1033623.65,0.0
2025-12-05T21:19:49.332148Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU31,VCU wins by over 31.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.03,,0.46,,0.54,,0.97,,0.43,0.43,0,0,0,0,881333.56,0.0
2025-12-05T21:19:49.408599Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU28,VCU wins by over 28.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.14,,0.35,,0.65,,0.86,,0.21,0.21,0,0,0,0,671340.06,0.0
2025-12-05T21:19:49.487572Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU25,VCU wins by over 25.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.3,,0.37,,0.63,,0.7,,0.07,0.07,0,0,0,0,721054.1,0.0
2025-12-05T21:19:49.539466Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU22,VCU wins by over 22.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.41,,0.44,,0.56,,0.59,,0.03,0.03,0,0,0,0,767326.24,0.0
2025-12-05T21:19:49.590799Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU19,VCU wins by over 19.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.51,,0.54,,0.46,,0.49,,0.03,0.03,0,0,0,0,791077.65,0.0
2025-12-05T21:19:50.902714Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU16,VCU wins by over 16.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.58,,0.66,,0.34,,0.42,,0.08,0.08,0,0,0,0,837299.16,0.0
2025-12-05T21:19:50.180303Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU13,VCU wins by over 13.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.69,,0.76,,0.24,,0.31,,0.07,0.07,0,0,0,0,765934.75,0.0
2025-12-05T21:19:49.690823Z,KXNCAAMBSPREAD-25DEC05SAMVCU-VCU10,VCU wins by over 10.5 Points?,active,binary,2025-12-19T19:00:00-05:00,0.79,,0.83,,0.17,,0.21,,0.04,0.04,0,0,0,0,767687.51,0.0
2025-12-05T21:19:52.256309Z,KXNCAAMBSPREAD-25DEC05ETAMCONN-CONN52,UConn wins by over 52.5 Points?,active,binary,2025-12-19T19:30:00-05:00,0.03,,0.3,,0.7,,0.97,,0.27,0.27,0,0,0,0,944158.77,0.0
