timestamp,sport_name,sport_id,league_id,league_name,event_id,event_type,live_status_id,starts,home_team,away_team,is_have_odds,moneyline_home,moneyline_draw,moneyline_away,spread_points,spread_home_price,spread_away_price,total_points,total_over_price,total_under_price,team_total_home_points,team_total_home_over,team_total_home_under,team_total_away_points,team_total_away_over,team_total_away_under,open_money_line,open_spreads,open_totals,open_team_total
2025-10-26T20:55:10.442864Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,3.88,,1.267,4.5,2.22,1.645,34.0,1.578,2.3,13.5,1.662,2.13,21.5,1.925,1.819,True,True,True,True
2025-10-26T20:55:10.442986Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.255,,4.0,-4.5,1.51,2.57,52.5,1.558,2.39,31.5,1.8,1.943,25.5,2.2,1.617,True,True,True,True
2025-10-26T20:55:10.443029Z,American Football,7,889,NFL,1617935321,live,1,2025-10-26T20:25:00,Indianapolis Colts,Tennessee Titans,True,1.046,,14.6,-15.5,1.558,2.45,43.5,1.564,2.38,31.5,1.892,1.917,13.5,1.847,1.98,True,True,True,True
2025-10-26T20:55:21.041509Z,Basketball,3,487,NBA,1618390276,live,1,2025-10-26T19:30:00,Detroit Pistons,Boston Celtics,True,1.632,,2.4,-1.0,1.653,2.33,225.5,1.684,2.23,114.5,1.84,2.02,112.5,1.909,1.943,True,True,True,True
2025-10-26T20:55:21.701348Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,3.89,,1.265,4.5,2.23,1.641,34.0,1.584,2.29,13.5,1.704,2.07,21.5,1.925,1.819,True,True,True,True
2025-10-26T20:55:21.701471Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.255,,4.0,-4.5,1.51,2.57,52.5,1.558,2.39,31.5,1.8,1.943,25.5,2.2,1.617,False,False,False,False
2025-10-26T20:55:21.701519Z,American Football,7,889,NFL,1617935321,live,1,2025-10-26T20:25:00,Indianapolis Colts,Tennessee Titans,True,1.047,,14.39,-15.5,1.568,2.43,43.5,1.564,2.38,31.5,1.9,1.917,13.5,1.833,1.99,True,True,True,True
2025-10-26T20:55:32.268980Z,Basketball,3,487,NBA,1618390276,live,1,2025-10-26T19:30:00,Detroit Pistons,Boston Celtics,True,1.632,,2.4,-1.0,1.653,2.33,225.5,1.684,2.23,114.5,1.84,2.02,112.5,1.909,1.943,True,True,True,True
2025-10-26T20:55:32.774963Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,3.89,,1.265,4.5,2.23,1.641,34.0,1.584,2.29,13.5,1.704,2.07,21.5,1.925,1.819,False,False,False,False
2025-10-26T20:55:32.775025Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.225,,4.35,-6.5,1.595,2.37,55.0,1.653,2.21,31.5,1.641,2.16,25.5,2.15,1.649,True,True,True,True
2025-10-26T20:55:43.825131Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,4.1,,1.245,4.5,2.33,1.588,34.0,1.578,2.3,13.5,1.74,2.02,21.5,1.862,1.877,True,True,True,True
2025-10-26T20:55:43.825224Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.226,,4.34,-6.5,1.584,2.33,55.0,1.68,2.16,31.5,1.666,2.12,25.5,2.18,1.632,True,True,True,True
2025-10-26T20:55:43.825258Z,American Football,7,889,NFL,1617935321,live,1,2025-10-26T20:25:00,Indianapolis Colts,Tennessee Titans,True,1.047,,14.39,-15.5,1.568,2.43,43.5,1.564,2.38,31.5,1.9,1.917,13.5,1.833,1.99,True,True,True,True
2025-10-26T20:55:54.982600Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,4.1,,1.245,4.5,2.33,1.588,34.0,1.578,2.3,13.5,1.74,2.02,21.5,1.862,1.877,True,True,True,True
2025-10-26T20:55:54.982752Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.226,,4.34,-6.5,1.584,2.33,55.0,1.68,2.16,31.5,1.666,2.12,25.5,2.18,1.632,False,False,False,False
2025-10-26T20:55:54.982811Z,American Football,7,889,NFL,1617935321,live,1,2025-10-26T20:25:00,Indianapolis Colts,Tennessee Titans,True,1.047,,14.39,-15.5,1.568,2.43,43.5,1.564,2.38,31.5,1.9,1.917,13.5,1.833,1.99,True,True,True,True
2025-10-26T20:56:05.980577Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,4.1,,1.245,4.5,2.33,1.588,34.0,1.578,2.3,13.5,1.74,2.02,21.5,1.862,1.877,False,False,False,False
2025-10-26T20:56:05.980690Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.206,,4.61,-6.5,1.537,2.44,55.0,1.617,2.27,31.5,1.588,2.26,25.5,2.17,1.641,False,False,False,False
2025-10-26T20:56:17.075451Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,4.24,,1.233,4.5,2.4,1.555,34.0,1.578,2.3,13.5,1.769,1.98,21.5,1.826,1.909,True,True,True,True
2025-10-26T20:56:17.075524Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.206,,4.61,-6.5,1.537,2.44,55.0,1.617,2.27,31.5,1.588,2.26,25.5,2.17,1.641,True,True,True,True
2025-10-26T20:56:27.726417Z,Basketball,3,487,NBA,1618390276,live,1,2025-10-26T19:30:00,Detroit Pistons,Boston Celtics,True,1.632,,2.4,-1.0,1.653,2.33,225.5,1.684,2.23,114.5,1.84,2.02,112.5,1.909,1.943,True,True,True,True
2025-10-26T20:56:28.273213Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,4.28,,1.23,4.5,2.41,1.549,34.0,1.588,2.28,13.5,1.781,1.961,21.5,1.833,1.909,True,True,True,True
2025-10-26T20:56:28.273275Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.2,,4.7,-6.5,1.518,2.49,55.0,1.649,2.21,31.5,1.595,2.25,25.5,2.22,1.609,True,True,True,True
2025-10-26T20:56:28.273312Z,American Football,7,889,NFL,1617935321,live,1,2025-10-26T20:25:00,Indianapolis Colts,Tennessee Titans,True,1.047,,14.39,-15.5,1.568,2.43,43.5,1.564,2.38,31.5,1.9,1.917,13.5,1.833,1.99,True,True,True,True
2025-10-26T20:56:38.831877Z,Basketball,3,487,NBA,1618390276,live,1,2025-10-26T19:30:00,Detroit Pistons,Boston Celtics,True,1.632,,2.4,-1.0,1.653,2.33,225.5,1.684,2.23,114.5,1.84,2.02,112.5,1.909,1.943,True,True,True,True
2025-10-26T20:56:39.410538Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,4.28,,1.23,4.5,2.41,1.549,34.0,1.588,2.28,13.5,1.781,1.961,21.5,1.833,1.909,False,False,False,False
2025-10-26T20:56:39.410637Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.2,,4.7,-6.5,1.518,2.49,55.0,1.649,2.21,31.5,1.595,2.25,25.5,2.22,1.609,True,True,True,True
2025-10-26T20:56:39.410686Z,American Football,7,889,NFL,1617935321,live,1,2025-10-26T20:25:00,Indianapolis Colts,Tennessee Titans,True,1.048,,14.21,-15.5,1.581,2.39,43.5,1.564,2.38,31.5,1.909,1.909,13.5,1.833,1.99,True,True,True,True
2025-10-26T20:56:50.576345Z,American Football,7,889,NFL,1617935261,live,1,2025-10-26T20:05:00,New Orleans Saints,Tampa Bay Buccaneers,True,4.74,,1.198,5.5,2.51,1.51,34.0,1.684,2.12,13.5,1.917,1.826,21.5,1.854,1.884,False,False,False,False
2025-10-26T20:56:50.576445Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.2,,4.7,-6.5,1.518,2.49,55.0,1.649,2.21,31.5,1.595,2.25,25.5,2.22,1.609,False,False,False,False
2025-10-26T20:57:01.824398Z,American Football,7,889,NFL,1617935322,live,1,2025-10-26T20:25:00,Denver Broncos,Dallas Cowboys,True,1.223,,4.37,-6.5,1.574,2.36,55.0,1.757,2.05,31.5,1.714,2.06,25.5,2.26,1.584,False,False,False,False
