timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-11-24T17:05:19.093308Z,KXNFLTOTAL-25NOV24CARSF-60,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.21,,0.24,,0.76,,0.79,,0.03,0.03,0,0,0,0,857614.11,17236.0
2025-11-24T17:05:19.237609Z,KXNFLTOTAL-25NOV24CARSF-57,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.27,,0.29,,0.71,,0.73,,0.02,0.02,0,0,0,0,858738.36,1110.0
2025-11-24T17:05:19.388385Z,KXNFLTOTAL-25NOV24CARSF-54,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.34,,0.36,,0.64,,0.66,,0.02,0.02,0,0,0,0,924965.87,10740.0
2025-11-24T17:05:19.539617Z,KXNFLTOTAL-25NOV24CARSF-51,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.41,,0.44,,0.56,,0.59,,0.03,0.03,0,0,0,0,1061718.45,62455.0
2025-11-24T17:05:19.755752Z,KXNFLTOTAL-25NOV24CARSF-48,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.52,,0.55,,0.45,,0.48,,0.03,0.03,0,0,0,0,950591.24,105900.0
2025-11-24T17:05:19.921790Z,KXNFLTOTAL-25NOV24CARSF-45,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.61,,0.63,,0.37,,0.39,,0.02,0.02,0,0,0,0,885212.99,5003.0
2025-11-24T17:05:20.066577Z,KXNFLTOTAL-25NOV24CARSF-42,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.7,,0.72,,0.28,,0.3,,0.02,0.02,0,0,0,0,895104.44,5719.0
2025-11-24T17:05:20.199596Z,KXNFLTOTAL-25NOV24CARSF-39,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.77,,0.8,,0.2,,0.23,,0.03,0.03,0,0,0,0,613380.54,7307.0
2025-11-24T17:05:20.328495Z,KXNFLTOTAL-25NOV24CARSF-36,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.83,,0.86,,0.14,,0.17,,0.03,0.03,0,0,0,0,874175.9,2363.0
2025-11-24T17:05:20.473382Z,KXNFLTOTAL-25NOV24CARSF-33,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.88,,0.91,,0.09,,0.12,,0.03,0.03,0,0,0,0,959683.05,386.0
2025-11-24T19:08:03.685973Z,KXNFLTOTAL-25NOV24CARSF-60,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.21,,0.22,,0.78,,0.79,,0.01,0.01,0,0,0,0,845834.45,18998.0
2025-11-24T19:08:03.848430Z,KXNFLTOTAL-25NOV24CARSF-57,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.27,,0.29,,0.71,,0.73,,0.02,0.02,0,0,0,0,860683.16,1626.0
2025-11-24T19:08:03.999994Z,KXNFLTOTAL-25NOV24CARSF-54,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.33,,0.36,,0.64,,0.67,,0.03,0.03,0,0,0,0,928808.7,19247.0
2025-11-24T19:08:04.161143Z,KXNFLTOTAL-25NOV24CARSF-51,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.41,,0.43,,0.57,,0.59,,0.02,0.02,0,0,0,0,1135869.44,64931.0
2025-11-24T19:08:04.327207Z,KXNFLTOTAL-25NOV24CARSF-48,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.53,,0.54,,0.46,,0.47,,0.01,0.01,0,0,0,0,1053472.75,167990.0
2025-11-24T19:08:04.539171Z,KXNFLTOTAL-25NOV24CARSF-45,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.61,,0.63,,0.37,,0.39,,0.02,0.02,0,0,0,0,887407.9,5606.0
2025-11-24T19:08:04.684370Z,KXNFLTOTAL-25NOV24CARSF-42,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.7,,0.72,,0.28,,0.3,,0.02,0.02,0,0,0,0,897224.94,7259.0
2025-11-24T19:08:04.819942Z,KXNFLTOTAL-25NOV24CARSF-39,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.77,,0.8,,0.2,,0.23,,0.03,0.03,0,0,0,0,616630.23,10001.0
2025-11-24T19:08:04.971052Z,KXNFLTOTAL-25NOV24CARSF-36,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.83,,0.86,,0.14,,0.17,,0.03,0.03,0,0,0,0,871110.29,9505.0
2025-11-24T19:08:05.107850Z,KXNFLTOTAL-25NOV24CARSF-33,Carolina at San Francisco: Total Points,active,binary,2025-12-08T20:15:00-05:00,0.89,,0.91,,0.09,,0.11,,0.02,0.02,0,0,0,0,953126.14,697.0
