sport,league,game_id,start_time,bookmaker,market,team,price,point,home_team,away_team
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,FanDuel,h2h,Drexel Dragons,1.32,,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,FanDuel,h2h,Howard Bison,3.5,,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,FanDuel,spreads,Drexel Dragons,1.91,-6.5,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,FanDuel,spreads,Howard Bison,1.91,6.5,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,FanDuel,totals,Over,1.91,135.5,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,FanDuel,totals,Under,1.91,135.5,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,BetOnline.ag,h2h,Drexel Dragons,1.41,,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,BetOnline.ag,h2h,Howard Bison,3.03,,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,BetOnline.ag,spreads,Drexel Dragons,1.95,-6.5,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,BetOnline.ag,spreads,Howard Bison,1.87,6.5,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,BetOnline.ag,totals,Over,1.93,136.0,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,BetOnline.ag,totals,Under,1.89,136.0,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,Pinnacle,h2h,Drexel Dragons,1.4,,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,Pinnacle,h2h,Howard Bison,3.11,,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,Pinnacle,spreads,Drexel Dragons,1.93,-6.0,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,Pinnacle,spreads,Howard Bison,1.92,6.0,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,Pinnacle,totals,Over,1.85,136.0,Drexel Dragons,Howard Bison
CBBM,,81db83958b19d14eeaf8bbab335c2a59,2025-12-16 10:00:00 CST,Pinnacle,totals,Under,1.97,136.0,Drexel Dragons,Howard Bison
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,BetOnline.ag,spreads,Dartmouth Big Green,1.91,-1.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,BetOnline.ag,spreads,Holy Cross Crusaders,1.91,1.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,BetOnline.ag,totals,Over,1.95,147.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,BetOnline.ag,totals,Under,1.87,147.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,FanDuel,h2h,Dartmouth Big Green,1.85,,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,FanDuel,h2h,Holy Cross Crusaders,1.96,,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,FanDuel,spreads,Dartmouth Big Green,1.96,-1.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,FanDuel,spreads,Holy Cross Crusaders,1.85,1.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,FanDuel,totals,Over,1.89,146.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,FanDuel,totals,Under,1.89,146.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,Pinnacle,h2h,Dartmouth Big Green,1.85,,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,Pinnacle,h2h,Holy Cross Crusaders,1.96,,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,Pinnacle,spreads,Dartmouth Big Green,1.9,-1.0,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,Pinnacle,spreads,Holy Cross Crusaders,1.92,1.0,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,Pinnacle,totals,Over,1.89,146.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,1134e9a33f4e2433bf6a6418f11d44e1,2025-12-16 17:00:00 CST,Pinnacle,totals,Under,1.85,146.5,Holy Cross Crusaders,Dartmouth Big Green
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,FanDuel,spreads,Duke Blue Devils,1.91,-33.5,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,FanDuel,spreads,Lipscomb Bisons,1.91,33.5,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,FanDuel,totals,Over,1.91,152.5,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,FanDuel,totals,Under,1.91,152.5,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,BetOnline.ag,spreads,Duke Blue Devils,1.91,-32.0,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,BetOnline.ag,spreads,Lipscomb Bisons,1.91,32.0,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,BetOnline.ag,totals,Over,1.91,151.5,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,BetOnline.ag,totals,Under,1.91,151.5,Duke Blue Devils,Lipscomb Bisons
CBBM,,c339b984660a44726b7cdd7f8d4c8bb4,2025-12-16 17:00:00 CST,Pinnacle,spreads,Duke Blue Devils,2.02,-33.5,Duke Blue Devils,Lipscomb Bisons
