timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-12-10T19:14:47.370560Z,KXNBASPREAD-25DEC10SASLAL-SAS9,San Antonio wins by over 9.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.11,,0.12,,0.88,,0.89,,0.01,0.01,0,0,0,0,571698.42,1625.0
2025-12-10T19:14:47.429320Z,KXNBASPREAD-25DEC10SASLAL-SAS6,San Antonio wins by over 6.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.13,,0.17,,0.83,,0.87,,0.04,0.04,0,0,0,0,437495.99,48.0
2025-12-10T19:14:47.483717Z,KXNBASPREAD-25DEC10SASLAL-SAS3,San Antonio wins by over 3.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.21,,0.25,,0.75,,0.79,,0.04,0.04,0,0,0,0,423270.68,281.0
2025-12-10T19:14:47.548881Z,KXNBASPREAD-25DEC10SASLAL-SAS12,San Antonio wins by over 12.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.07,,0.08,,0.92,,0.93,,0.01,0.01,0,0,0,0,660960.59,239.0
2025-12-10T19:14:47.638722Z,KXNBASPREAD-25DEC10SASLAL-LAL9,Los Angeles L wins by over 9.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.39,,0.41,,0.59,,0.61,,0.02,0.02,0,0,0,0,530001.47,2823.0
2025-12-10T19:14:48.992482Z,KXNBASPREAD-25DEC10SASLAL-LAL6,Los Angeles L wins by over 6.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.52,,0.53,,0.47,,0.48,,0.01,0.01,0,0,0,0,641081.2,25052.0
2025-12-10T19:14:47.720947Z,KXNBASPREAD-25DEC10SASLAL-LAL3,Los Angeles L wins by over 3.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.63,,0.65,,0.35,,0.37,,0.02,0.02,0,0,0,0,495208.08,11955.0
2025-12-10T19:14:48.186842Z,KXNBASPREAD-25DEC10SASLAL-LAL18,Los Angeles L wins by over 18.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.16,,0.2,,0.8,,0.84,,0.04,0.04,0,0,0,0,542807.87,17.0
2025-12-10T19:14:47.776777Z,KXNBASPREAD-25DEC10SASLAL-LAL15,Los Angeles L wins by over 15.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.23,,0.26,,0.74,,0.77,,0.03,0.03,0,0,0,0,412543.06,0.0
2025-12-10T19:14:47.866552Z,KXNBASPREAD-25DEC10SASLAL-LAL12,Los Angeles L wins by over 12.5 Points?,active,binary,2025-12-24T22:00:00-05:00,0.31,,0.33,,0.67,,0.69,,0.02,0.02,0,0,0,0,474098.59,127.0
2025-12-10T19:14:47.914581Z,KXNBASPREAD-25DEC10PHXOKC-OKC9,Oklahoma City wins by over 9.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.65,,0.68,,0.32,,0.35,,0.03,0.03,0,0,0,0,463141.25,440.0
2025-12-10T19:14:47.960863Z,KXNBASPREAD-25DEC10PHXOKC-OKC6,Oklahoma City wins by over 6.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.75,,0.78,,0.22,,0.25,,0.03,0.03,0,0,0,0,452540.41,114.0
2025-12-10T19:14:48.006873Z,KXNBASPREAD-25DEC10PHXOKC-OKC30,Oklahoma City wins by over 30.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.13,,0.17,,0.83,,0.87,,0.04,0.04,0,0,0,0,609313.74,20.0
2025-12-10T19:14:48.050100Z,KXNBASPREAD-25DEC10PHXOKC-OKC3,Oklahoma City wins by over 3.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.83,,0.86,,0.14,,0.17,,0.03,0.03,0,0,0,0,372002.52,1237.0
2025-12-10T19:14:48.094586Z,KXNBASPREAD-25DEC10PHXOKC-OKC27,Oklahoma City wins by over 27.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.15,,0.22,,0.78,,0.85,,0.07,0.07,0,0,0,0,522566.72,54.0
2025-12-10T19:14:48.139040Z,KXNBASPREAD-25DEC10PHXOKC-OKC24,Oklahoma City wins by over 24.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.22,,0.24,,0.76,,0.78,,0.02,0.02,0,0,0,0,330512.26,1234.0
2025-12-10T19:14:48.632349Z,KXNBASPREAD-25DEC10PHXOKC-OKC21,Oklahoma City wins by over 21.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.29,,0.31,,0.69,,0.71,,0.02,0.02,0,0,0,0,446495.05,30.0
2025-12-10T19:14:48.232682Z,KXNBASPREAD-25DEC10PHXOKC-OKC18,Oklahoma City wins by over 18.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.36,,0.4,,0.6,,0.64,,0.04,0.04,0,0,0,0,460183.69,124.0
2025-12-10T19:14:48.279055Z,KXNBASPREAD-25DEC10PHXOKC-OKC15,Oklahoma City wins by over 15.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.45,,0.46,,0.54,,0.55,,0.01,0.01,0,0,0,0,502755.96,18812.0
2025-12-10T19:14:48.323648Z,KXNBASPREAD-25DEC10PHXOKC-OKC12,Oklahoma City wins by over 12.5 Points?,active,binary,2025-12-24T19:30:00-05:00,0.57,,0.59,,0.41,,0.43,,0.02,0.02,0,0,0,0,499013.01,2672.0
