timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,yes_spread,no_spread,liquidity_dollars,volume_24h
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX9,Texas wins by over 9.5 points?,active,binary,,0.39,0.41,0.59,0.61,0.02,0.02,3363917.73,6160.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX7,Texas wins by over 7.5 points?,active,binary,,0.41,0.42,0.58,0.59,0.01,0.01,3827378.99,176837.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX6,Texas wins by over 6.5 points?,active,binary,,0.48,0.49,0.51,0.52,0.01,0.01,3985026.98,75398.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX3,Texas wins by over 3.5 points?,active,binary,,0.57,0.59,0.41,0.43,0.02,0.02,3410238.15,2135.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX20,Texas wins by over 20.5 points?,active,binary,,0.16,0.18,0.82,0.84,0.02,0.02,3893239.82,131.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX2,Texas wins by over 2.5 points?,active,binary,,0.64,0.65,0.35,0.36,0.01,0.01,3328137.57,189.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX17,Texas wins by over 17.5 points?,active,binary,,0.2,0.22,0.78,0.8,0.02,0.02,3536674.21,143.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX14,Texas wins by over 14.5 points?,active,binary,,0.26,0.28,0.72,0.74,0.02,0.02,3307905.47,107.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX13,Texas wins by over 13.5 points?,active,binary,,0.31,0.32,0.68,0.69,0.01,0.01,3089837.97,582.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-TEX10,Texas wins by over 10.5 points?,active,binary,,0.35,0.37,0.63,0.65,0.02,0.02,3244320.7,2832.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-MICH9,Michigan wins by over 9.5 points?,active,binary,,0.13,0.15,0.85,0.87,0.02,0.02,3827524.86,137.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-MICH7,Michigan wins by over 7.5 points?,active,binary,,0.14,0.15,0.85,0.86,0.01,0.01,3652596.31,135.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-MICH6,Michigan wins by over 6.5 points?,active,binary,,0.18,0.2,0.8,0.82,0.02,0.02,3003934.51,623.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-MICH3,Michigan wins by over 3.5 points?,active,binary,,0.25,0.26,0.74,0.75,0.01,0.01,3347744.84,15.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-MICH2,Michigan wins by over 2.5 points?,active,binary,,0.27,0.28,0.72,0.73,0.01,0.01,3439655.02,668.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31MICHTEX-MICH10,Michigan wins by over 10.5 points?,active,binary,,0.1,0.12,0.88,0.9,0.02,0.02,3870409.74,625.0
2025-12-31T11:28:02.063494-05:00,KXNCAAFSPREAD-25DEC31NEBUTAH-UTAH9,Utah wins by over 9.5 points?,active,binary,,0.62,0.64,0.36,0.38,0.02,0.02,3446784.91,4545.0
