sport,league,game_id,start_time,bookmaker,market,team,price,point,home_team,away_team
CBB,,7710e36d30daeb32bf015a7d487d33e5,2025-12-02 10:00:00 CST,BetOnline.ag,spreads,Army Knights,1.91,20.5,Army Knights,GW Revolutionaries
CBB,,7710e36d30daeb32bf015a7d487d33e5,2025-12-02 10:00:00 CST,BetOnline.ag,spreads,GW Revolutionaries,1.91,-20.5,Army Knights,GW Revolutionaries
CBB,,7710e36d30daeb32bf015a7d487d33e5,2025-12-02 10:00:00 CST,BetOnline.ag,totals,Over,1.89,160.0,Army Knights,GW Revolutionaries
CBB,,7710e36d30daeb32bf015a7d487d33e5,2025-12-02 10:00:00 CST,BetOnline.ag,totals,Under,1.93,160.0,Army Knights,GW Revolutionaries
CBB,,826ae60faaaad8f652914e5e6de164f6,2025-12-02 11:00:00 CST,BetOnline.ag,spreads,Charleston Southern Buccaneers,1.91,6.0,Tenn-Martin Skyhawks,Charleston Southern Buccaneers
CBB,,826ae60faaaad8f652914e5e6de164f6,2025-12-02 11:00:00 CST,BetOnline.ag,spreads,Tenn-Martin Skyhawks,1.91,-6.0,Tenn-Martin Skyhawks,Charleston Southern Buccaneers
CBB,,826ae60faaaad8f652914e5e6de164f6,2025-12-02 11:00:00 CST,BetOnline.ag,totals,Over,1.91,149.0,Tenn-Martin Skyhawks,Charleston Southern Buccaneers
CBB,,826ae60faaaad8f652914e5e6de164f6,2025-12-02 11:00:00 CST,BetOnline.ag,totals,Under,1.91,149.0,Tenn-Martin Skyhawks,Charleston Southern Buccaneers
CBB,,4d68dd66411eb94f94d7d603bf523fe9,2025-12-02 17:00:00 CST,BetOnline.ag,spreads,Bryant Bulldogs,1.93,-6.0,Bryant Bulldogs,Stonehill Skyhawks
CBB,,4d68dd66411eb94f94d7d603bf523fe9,2025-12-02 17:00:00 CST,BetOnline.ag,spreads,Stonehill Skyhawks,1.89,6.0,Bryant Bulldogs,Stonehill Skyhawks
CBB,,4d68dd66411eb94f94d7d603bf523fe9,2025-12-02 17:00:00 CST,BetOnline.ag,totals,Over,1.91,135.0,Bryant Bulldogs,Stonehill Skyhawks
CBB,,4d68dd66411eb94f94d7d603bf523fe9,2025-12-02 17:00:00 CST,BetOnline.ag,totals,Under,1.91,135.0,Bryant Bulldogs,Stonehill Skyhawks
CBB,,5aab929d592be240a36588441fc15313,2025-12-02 17:07:00 CST,BetOnline.ag,spreads,Binghamton Bearcats,1.91,4.0,Binghamton Bearcats,Lehigh Mountain Hawks
CBB,,5aab929d592be240a36588441fc15313,2025-12-02 17:07:00 CST,BetOnline.ag,spreads,Lehigh Mountain Hawks,1.91,-4.0,Binghamton Bearcats,Lehigh Mountain Hawks
CBB,,5aab929d592be240a36588441fc15313,2025-12-02 17:07:00 CST,BetOnline.ag,totals,Over,1.91,140.0,Binghamton Bearcats,Lehigh Mountain Hawks
CBB,,5aab929d592be240a36588441fc15313,2025-12-02 17:07:00 CST,BetOnline.ag,totals,Under,1.91,140.0,Binghamton Bearcats,Lehigh Mountain Hawks
CBB,,c7247ede6ef6a2f1fd6ff72af13582e8,2025-12-02 18:00:00 CST,BetOnline.ag,spreads,Duquesne Dukes,1.89,-6.5,Duquesne Dukes,William & Mary Tribe
CBB,,c7247ede6ef6a2f1fd6ff72af13582e8,2025-12-02 18:00:00 CST,BetOnline.ag,spreads,William & Mary Tribe,1.93,6.5,Duquesne Dukes,William & Mary Tribe
CBB,,c7247ede6ef6a2f1fd6ff72af13582e8,2025-12-02 18:00:00 CST,BetOnline.ag,totals,Over,1.87,165.5,Duquesne Dukes,William & Mary Tribe
CBB,,c7247ede6ef6a2f1fd6ff72af13582e8,2025-12-02 18:00:00 CST,BetOnline.ag,totals,Under,1.95,165.5,Duquesne Dukes,William & Mary Tribe
CBB,,c23f99cf0a53e8d6ce33b16128c45c58,2025-12-02 18:00:00 CST,BetOnline.ag,spreads,East Carolina Pirates,1.91,-13.5,East Carolina Pirates,Maryland-Eastern Shore Hawks
CBB,,c23f99cf0a53e8d6ce33b16128c45c58,2025-12-02 18:00:00 CST,BetOnline.ag,spreads,Maryland-Eastern Shore Hawks,1.91,13.5,East Carolina Pirates,Maryland-Eastern Shore Hawks
CBB,,c23f99cf0a53e8d6ce33b16128c45c58,2025-12-02 18:00:00 CST,BetOnline.ag,totals,Over,1.91,130.0,East Carolina Pirates,Maryland-Eastern Shore Hawks
