sport,league,game_id,start_time,bookmaker,market,team,price,point,home_team,away_team
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,FanDuel,h2h,Detroit Pistons,16.0,,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,FanDuel,h2h,Houston Rockets,1.01,,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,FanDuel,spreads,Detroit Pistons,1.98,7.5,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,FanDuel,spreads,Houston Rockets,1.77,-7.5,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,FanDuel,totals,Over,2.08,213.5,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,FanDuel,totals,Under,1.69,213.5,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,Pinnacle,h2h,Detroit Pistons,2.53,,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,Pinnacle,h2h,Houston Rockets,1.48,,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,Pinnacle,spreads,Detroit Pistons,1.86,3.0,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,Pinnacle,spreads,Houston Rockets,1.88,-3.0,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,Pinnacle,totals,Over,1.83,218.5,Detroit Pistons,Houston Rockets
NBA,,33e30f1df9e99bd29c9441f743696b58,2026-01-23 18:11:00 CST,Pinnacle,totals,Under,1.91,218.5,Detroit Pistons,Houston Rockets
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,FanDuel,h2h,Atlanta Hawks,2.06,,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,FanDuel,h2h,Phoenix Suns,1.74,,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,FanDuel,spreads,Atlanta Hawks,2.1,0.5,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,FanDuel,spreads,Phoenix Suns,1.68,-0.5,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,FanDuel,totals,Over,1.78,229.5,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,FanDuel,totals,Under,1.96,229.5,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,Pinnacle,h2h,Atlanta Hawks,4.79,,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,Pinnacle,h2h,Phoenix Suns,1.21,,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,Pinnacle,spreads,Atlanta Hawks,1.93,6.5,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,Pinnacle,spreads,Phoenix Suns,1.93,-6.5,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,Pinnacle,totals,Over,1.9,231.0,Atlanta Hawks,Phoenix Suns
NBA,,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-23 18:41:00 CST,Pinnacle,totals,Under,1.94,231.0,Atlanta Hawks,Phoenix Suns
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,FanDuel,h2h,Boston Celtics,1.36,,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,FanDuel,h2h,Brooklyn Nets,3.1,,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,FanDuel,spreads,Boston Celtics,1.85,-3.5,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,FanDuel,spreads,Brooklyn Nets,1.89,3.5,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,FanDuel,totals,Over,1.93,209.5,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,FanDuel,totals,Under,1.82,209.5,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,Pinnacle,h2h,Boston Celtics,1.32,,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,Pinnacle,h2h,Brooklyn Nets,3.34,,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,Pinnacle,spreads,Boston Celtics,1.85,-4.5,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,Pinnacle,spreads,Brooklyn Nets,1.94,4.5,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,Pinnacle,totals,Over,1.9,208.0,Brooklyn Nets,Boston Celtics
NBA,,42123e483653bc996b61e0fcfbc67da2,2026-01-23 18:41:00 CST,Pinnacle,totals,Under,1.88,208.0,Brooklyn Nets,Boston Celtics
NBA,,8d16f2f9be8f5a265957b50f7784e5be,2026-01-23 18:41:00 CST,FanDuel,h2h,Cleveland Cavaliers,1.02,,Cleveland Cavaliers,Sacramento Kings
NBA,,8d16f2f9be8f5a265957b50f7784e5be,2026-01-23 18:41:00 CST,FanDuel,h2h,Sacramento Kings,12.0,,Cleveland Cavaliers,Sacramento Kings
NBA,,8d16f2f9be8f5a265957b50f7784e5be,2026-01-23 18:41:00 CST,FanDuel,spreads,Cleveland Cavaliers,1.88,-11.5,Cleveland Cavaliers,Sacramento Kings
NBA,,8d16f2f9be8f5a265957b50f7784e5be,2026-01-23 18:41:00 CST,FanDuel,spreads,Sacramento Kings,1.88,11.5,Cleveland Cavaliers,Sacramento Kings
NBA,,8d16f2f9be8f5a265957b50f7784e5be,2026-01-23 18:41:00 CST,FanDuel,totals,Over,1.88,247.5,Cleveland Cavaliers,Sacramento Kings
