sport,league,game_id,start_time,bookmaker,market,team,price,point,home_team,away_team
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,FanDuel,h2h,Carolina Panthers,5.6,,Carolina Panthers,Los Angeles Rams
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,FanDuel,h2h,Los Angeles Rams,1.16,,Carolina Panthers,Los Angeles Rams
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,BetOnline.ag,h2h,Carolina Panthers,5.46,,Carolina Panthers,Los Angeles Rams
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,BetOnline.ag,h2h,Los Angeles Rams,1.17,,Carolina Panthers,Los Angeles Rams
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,Pinnacle,h2h,Carolina Panthers,5.06,,Carolina Panthers,Los Angeles Rams
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,Pinnacle,h2h,Los Angeles Rams,1.18,,Carolina Panthers,Los Angeles Rams
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,BetUS,h2h,Carolina Panthers,5.5,,Carolina Panthers,Los Angeles Rams
NFL,NFL,c37a03009947c0191ab4e2de9664705a,2026-01-10 15:30:00 CST,BetUS,h2h,Los Angeles Rams,1.17,,Carolina Panthers,Los Angeles Rams
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,FanDuel,h2h,Chicago Bears,2.06,,Chicago Bears,Green Bay Packers
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,FanDuel,h2h,Green Bay Packers,1.81,,Chicago Bears,Green Bay Packers
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,BetOnline.ag,h2h,Chicago Bears,1.99,,Chicago Bears,Green Bay Packers
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,BetOnline.ag,h2h,Green Bay Packers,1.84,,Chicago Bears,Green Bay Packers
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,Pinnacle,h2h,Chicago Bears,2.11,,Chicago Bears,Green Bay Packers
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,Pinnacle,h2h,Green Bay Packers,1.79,,Chicago Bears,Green Bay Packers
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,BetUS,h2h,Chicago Bears,2.05,,Chicago Bears,Green Bay Packers
NFL,NFL,271335072b85daf0ceabb360ef75220e,2026-01-10 19:00:00 CST,BetUS,h2h,Green Bay Packers,1.8,,Chicago Bears,Green Bay Packers
