sport,league,game_id,start_time,bookmaker,market,team,price,point,home_team,away_team
CBBM,,011c25d5034ff908edaf55002e365fbf,2025-12-06 11:00:00 CST,FanDuel,h2h,Dayton Flyers,3.15,,Virginia Cavaliers,Dayton Flyers
CBBM,,011c25d5034ff908edaf55002e365fbf,2025-12-06 11:00:00 CST,FanDuel,h2h,Virginia Cavaliers,1.38,,Virginia Cavaliers,Dayton Flyers
CBBM,,011c25d5034ff908edaf55002e365fbf,2025-12-06 11:00:00 CST,FanDuel,spreads,Dayton Flyers,1.91,5.5,Virginia Cavaliers,Dayton Flyers
CBBM,,011c25d5034ff908edaf55002e365fbf,2025-12-06 11:00:00 CST,FanDuel,spreads,Virginia Cavaliers,1.91,-5.5,Virginia Cavaliers,Dayton Flyers
CBBM,,011c25d5034ff908edaf55002e365fbf,2025-12-06 11:00:00 CST,FanDuel,totals,Over,1.87,144.5,Virginia Cavaliers,Dayton Flyers
CBBM,,011c25d5034ff908edaf55002e365fbf,2025-12-06 11:00:00 CST,FanDuel,totals,Under,1.95,144.5,Virginia Cavaliers,Dayton Flyers
CBBM,,cc9fc7f11137cc182b595a5ddd8d392f,2025-12-06 11:00:00 CST,FanDuel,h2h,Iowa State Cyclones,2.9,,Purdue Boilermakers,Iowa State Cyclones
CBBM,,cc9fc7f11137cc182b595a5ddd8d392f,2025-12-06 11:00:00 CST,FanDuel,h2h,Purdue Boilermakers,1.43,,Purdue Boilermakers,Iowa State Cyclones
CBBM,,cc9fc7f11137cc182b595a5ddd8d392f,2025-12-06 11:00:00 CST,FanDuel,spreads,Iowa State Cyclones,1.95,4.5,Purdue Boilermakers,Iowa State Cyclones
CBBM,,cc9fc7f11137cc182b595a5ddd8d392f,2025-12-06 11:00:00 CST,FanDuel,spreads,Purdue Boilermakers,1.87,-4.5,Purdue Boilermakers,Iowa State Cyclones
CBBM,,cc9fc7f11137cc182b595a5ddd8d392f,2025-12-06 11:00:00 CST,FanDuel,totals,Over,1.91,149.5,Purdue Boilermakers,Iowa State Cyclones
CBBM,,cc9fc7f11137cc182b595a5ddd8d392f,2025-12-06 11:00:00 CST,FanDuel,totals,Under,1.91,149.5,Purdue Boilermakers,Iowa State Cyclones
CBBM,,a7f71171dcb62609a3a6f2df23a28632,2025-12-06 11:00:01 CST,FanDuel,h2h,Duke Blue Devils,1.93,,Michigan St Spartans,Duke Blue Devils
CBBM,,a7f71171dcb62609a3a6f2df23a28632,2025-12-06 11:00:01 CST,FanDuel,h2h,Michigan St Spartans,1.9,,Michigan St Spartans,Duke Blue Devils
CBBM,,a7f71171dcb62609a3a6f2df23a28632,2025-12-06 11:00:01 CST,FanDuel,spreads,Duke Blue Devils,1.78,1.5,Michigan St Spartans,Duke Blue Devils
CBBM,,a7f71171dcb62609a3a6f2df23a28632,2025-12-06 11:00:01 CST,FanDuel,spreads,Michigan St Spartans,2.04,-1.5,Michigan St Spartans,Duke Blue Devils
CBBM,,a7f71171dcb62609a3a6f2df23a28632,2025-12-06 11:00:01 CST,FanDuel,totals,Over,1.91,138.5,Michigan St Spartans,Duke Blue Devils
CBBM,,a7f71171dcb62609a3a6f2df23a28632,2025-12-06 11:00:01 CST,FanDuel,totals,Under,1.91,138.5,Michigan St Spartans,Duke Blue Devils
CBBM,,f29b0f71b8f9e2dac4f682cb7b3aae96,2025-12-06 13:00:00 CST,FanDuel,h2h,Indiana Hoosiers,2.98,,Indiana Hoosiers,Louisville Cardinals
CBBM,,f29b0f71b8f9e2dac4f682cb7b3aae96,2025-12-06 13:00:00 CST,FanDuel,h2h,Louisville Cardinals,1.41,,Indiana Hoosiers,Louisville Cardinals
CBBM,,f29b0f71b8f9e2dac4f682cb7b3aae96,2025-12-06 13:00:00 CST,FanDuel,spreads,Indiana Hoosiers,1.83,5.5,Indiana Hoosiers,Louisville Cardinals
CBBM,,f29b0f71b8f9e2dac4f682cb7b3aae96,2025-12-06 13:00:00 CST,FanDuel,spreads,Louisville Cardinals,1.98,-5.5,Indiana Hoosiers,Louisville Cardinals
CBBM,,f29b0f71b8f9e2dac4f682cb7b3aae96,2025-12-06 13:00:00 CST,FanDuel,totals,Over,1.91,157.5,Indiana Hoosiers,Louisville Cardinals
