timestamp,ticker,title,status,market_type,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth,no_depth,liquidity_dollars,volume_24h
2025-11-07T23:17:49.652978Z,KXNBAGAME-25NOV08DALWAS-WAS,Dallas vs Washington Winner?,active,binary,0.37,0.02,0.4,0.02,0.6,0.02,0.63,0.02,0.03,0.03,32,20,339856.54,2424.0
2025-11-07T23:17:49.707903Z,KXNBAGAME-25NOV08DALWAS-DAL,Dallas vs Washington Winner?,active,binary,0.64,0.02,0.66,0.02,0.34,0.02,0.36,0.02,0.02,0.02,39,20,342591.63,3064.0
2025-11-07T23:17:49.765176Z,KXNBAGAME-25NOV08LALATL-LAL,Los Angeles L vs Atlanta Winner?,active,binary,0.66,0.02,0.68,0.02,0.32,0.02,0.34,0.02,0.02,0.02,40,21,437909.88,11120.0
2025-11-07T23:17:49.825475Z,KXNBAGAME-25NOV08LALATL-ATL,Los Angeles L vs Atlanta Winner?,active,binary,0.34,0.02,0.35,0.02,0.65,0.02,0.66,0.02,0.01,0.01,31,21,435890.65,4362.0
2025-11-07T23:17:49.886387Z,KXNBAGAME-25NOV08TORPHI-TOR,Toronto vs Philadelphia Winner?,active,binary,0.29,0.02,0.31,0.02,0.69,0.02,0.71,0.02,0.02,0.02,27,26,439875.06,4083.0
2025-11-07T23:17:49.949044Z,KXNBAGAME-25NOV08TORPHI-PHI,Toronto vs Philadelphia Winner?,active,binary,0.69,0.02,0.71,0.02,0.29,0.02,0.31,0.02,0.02,0.02,42,19,441817.86,2241.0
2025-11-07T23:17:50.009519Z,KXNBAGAME-25NOV08CHICLE-CLE,Chicago vs Cleveland Winner?,active,binary,0.69,0.02,0.71,0.02,0.29,0.02,0.31,0.02,0.02,0.02,39,18,440698.01,501.0
2025-11-07T23:17:50.069087Z,KXNBAGAME-25NOV08CHICLE-CHI,Chicago vs Cleveland Winner?,active,binary,0.31,0.02,0.33,0.02,0.67,0.02,0.69,0.02,0.02,0.02,29,22,442075.4,2188.0
2025-11-07T23:17:50.173555Z,KXNBAGAME-25NOV07OKCSAC-SAC,Oklahoma City vs Sacramento Winner?,active,binary,0.16,0.02,0.17,0.02,0.83,0.02,0.84,0.02,0.01,0.01,16,22,570795.35,22860.0
2025-11-07T23:17:50.283423Z,KXNBAGAME-25NOV07OKCSAC-OKC,Oklahoma City vs Sacramento Winner?,active,binary,0.82,0.02,0.83,0.02,0.17,0.02,0.18,0.02,0.01,0.01,40,11,940575.56,41593.0
2025-11-07T23:17:50.344282Z,KXNBAGAME-25NOV07GSWDEN-GSW,Golden State vs Denver Winner?,active,binary,0.21,0.02,0.22,0.02,0.78,0.02,0.79,0.02,0.01,0.01,21,33,555024.38,240719.0
2025-11-07T23:17:50.413883Z,KXNBAGAME-25NOV07GSWDEN-DEN,Golden State vs Denver Winner?,active,binary,0.78,0.02,0.79,0.02,0.21,0.02,0.22,0.02,0.01,0.01,37,15,651555.86,174081.0
2025-11-07T23:17:50.496093Z,KXNBAGAME-25NOV07DALMEM-MEM,Dallas vs Memphis Winner?,active,binary,0.61,0.02,0.62,0.02,0.38,0.02,0.39,0.02,0.01,0.01,35,17,673988.03,63577.0
2025-11-07T23:17:50.558763Z,KXNBAGAME-25NOV07DALMEM-DAL,Dallas vs Memphis Winner?,active,binary,0.38,0.02,0.39,0.02,0.61,0.02,0.62,0.02,0.01,0.01,30,18,608512.33,57615.0
2025-11-07T23:17:50.620318Z,KXNBAGAME-25NOV07CHIMIL-MIL,Chicago vs Milwaukee Winner?,active,binary,0.61,0.02,0.62,0.02,0.38,0.02,0.39,0.02,0.01,0.01,35,14,846965.76,107089.0
2025-11-07T23:17:50.686173Z,KXNBAGAME-25NOV07CHIMIL-CHI,Chicago vs Milwaukee Winner?,active,binary,0.39,0.02,0.4,0.02,0.6,0.02,0.61,0.02,0.01,0.01,32,25,792562.45,185358.0
2025-11-07T23:17:50.747764Z,KXNBAGAME-25NOV07CHAMIA-MIA,Charlotte vs Miami Winner?,active,binary,0.7,0.02,0.71,0.02,0.29,0.02,0.3,0.02,0.01,0.01,37,17,745600.7,224907.0
2025-11-07T23:17:50.811995Z,KXNBAGAME-25NOV07CHAMIA-CHA,Charlotte vs Miami Winner?,active,binary,0.29,0.02,0.3,0.02,0.7,0.02,0.71,0.02,0.01,0.01,29,17,622175.04,58574.0
2025-11-07T23:17:50.984131Z,KXNBAGAME-25NOV07UTAMIN-UTA,Utah vs Minnesota Winner?,active,binary,0.15,0.02,0.16,0.02,0.84,0.02,0.85,0.02,0.01,0.01,15,25,552528.36,208060.0
2025-11-07T23:17:51.516640Z,KXNBAGAME-25NOV07UTAMIN-MIN,Utah vs Minnesota Winner?,active,binary,0.84,0.02,0.85,0.02,0.15,0.02,0.16,0.02,0.01,0.01,37,10,870817.93,122514.0
2025-11-07T23:17:52.039161Z,KXNBAGAME-25NOV07TORATL-TOR,Toronto vs Atlanta Winner?,active,binary,0.44,0.02,0.45,0.02,0.55,0.02,0.56,0.02,0.01,0.01,36,28,704129.0,524219.0
2025-11-07T23:17:52.375430Z,KXNBAGAME-25NOV07TORATL-ATL,Toronto vs Atlanta Winner?,active,binary,0.54,0.02,0.55,0.02,0.45,0.02,0.46,0.02,0.01,0.01,36,17,909799.91,107317.0
2025-11-07T23:17:52.441900Z,KXNBAGAME-25NOV07HOUSAS-SAS,Houston vs San Antonio Winner?,active,binary,0.39,0.02,0.4,0.02,0.6,0.02,0.61,0.02,0.01,0.01,33,28,639379.49,320893.0
2025-11-07T23:17:52.506288Z,KXNBAGAME-25NOV07HOUSAS-HOU,Houston vs San Antonio Winner?,active,binary,0.61,0.02,0.62,0.02,0.38,0.02,0.39,0.02,0.01,0.01,40,13,752672.78,291657.0
2025-11-07T23:17:52.572605Z,KXNBAGAME-25NOV07CLEWAS-WAS,Cleveland vs Washington Winner?,active,binary,0.12,0.02,0.13,0.02,0.87,0.02,0.88,0.02,0.01,0.01,12,23,686296.38,176962.0
2025-11-07T23:17:52.632033Z,KXNBAGAME-25NOV07CLEWAS-CLE,Cleveland vs Washington Winner?,active,binary,0.87,0.02,0.88,0.02,0.12,0.02,0.13,0.02,0.01,0.01,45,9,1004147.55,288622.0
2025-11-07T23:17:52.690635Z,KXNBAGAME-25NOV07DETBKN-DET,Detroit vs Brooklyn Winner?,active,binary,0.81,0.02,0.82,0.02,0.18,0.02,0.19,0.02,0.01,0.01,43,12,1094795.01,212104.0
2025-11-07T23:17:52.749693Z,KXNBAGAME-25NOV07DETBKN-BKN,Detroit vs Brooklyn Winner?,active,binary,0.19,0.02,0.2,0.02,0.8,0.02,0.81,0.02,0.01,0.01,19,21,652051.95,89104.0
2025-11-07T23:17:52.817050Z,KXNBAGAME-25NOV07BOSORL-ORL,Boston vs Orlando Winner?,active,binary,0.59,0.02,0.6,0.02,0.4,0.02,0.41,0.02,0.01,0.01,35,16,878246.84,289323.0
2025-11-07T23:17:52.877897Z,KXNBAGAME-25NOV07BOSORL-BOS,Boston vs Orlando Winner?,active,binary,0.41,0.02,0.42,0.02,0.58,0.02,0.59,0.02,0.01,0.01,35,24,702208.82,573132.0
