timestamp,ticker,title,status,market_type,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth,no_depth,liquidity_dollars,volume_24h
2025-11-07T23:17:46.035184Z,KXNFLGAME-25NOV09LASF-SF,Los Angeles R at San Francisco Winner?,active,binary,0.32,0.02,0.33,0.02,0.67,0.02,0.68,0.02,0.01,0.01,32,56,2692178.74,58593.0
2025-11-07T23:17:46.100286Z,KXNFLGAME-25NOV09LASF-LA,Los Angeles R at San Francisco Winner?,active,binary,0.67,0.02,0.68,0.02,0.32,0.02,0.33,0.02,0.01,0.01,55,31,2780454.82,22635.0
2025-11-07T23:17:46.157338Z,KXNFLGAME-25NOV09ARISEA-SEA,Arizona at Seattle Winner?,active,binary,0.74,0.02,0.76,0.02,0.24,0.02,0.26,0.02,0.02,0.02,67,20,3890943.95,102608.0
2025-11-07T23:17:46.218831Z,KXNFLGAME-25NOV09ARISEA-ARI,Arizona at Seattle Winner?,active,binary,0.25,0.02,0.27,0.02,0.73,0.02,0.75,0.02,0.02,0.02,25,66,3888798.84,62998.0
2025-11-07T23:17:46.278414Z,KXNFLGAME-25NOV09BUFMIA-MIA,Buffalo at Miami Winner?,active,binary,0.18,0.02,0.19,0.02,0.81,0.02,0.82,0.02,0.01,0.01,18,75,4382733.26,25836.0
2025-11-07T23:17:46.340298Z,KXNFLGAME-25NOV09BUFMIA-BUF,Buffalo at Miami Winner?,active,binary,0.81,0.02,0.82,0.02,0.18,0.02,0.19,0.02,0.01,0.01,77,18,5046511.32,120995.0
2025-11-07T23:17:46.415761Z,KXNFLGAME-25NOV09NYGCHI-NYG,New York G at Chicago Winner?,active,binary,0.32,0.02,0.33,0.02,0.67,0.02,0.68,0.02,0.01,0.01,32,53,3303845.27,12086.0
2025-11-07T23:17:46.477380Z,KXNFLGAME-25NOV09NYGCHI-CHI,New York G at Chicago Winner?,active,binary,0.67,0.02,0.68,0.02,0.32,0.02,0.33,0.02,0.01,0.01,55,31,3361184.79,13753.0
2025-11-07T23:17:46.583885Z,KXNFLGAME-25NOV09CLENYJ-NYJ,Cleveland at New York J Winner?,active,binary,0.45,0.02,0.46,0.02,0.54,0.02,0.55,0.02,0.01,0.01,41,44,3077279.02,4058.0
2025-11-07T23:17:46.650918Z,KXNFLGAME-25NOV09CLENYJ-CLE,Cleveland at New York J Winner?,active,binary,0.54,0.02,0.55,0.02,0.45,0.02,0.46,0.02,0.01,0.01,50,40,2999808.3,31854.0
2025-11-07T23:17:46.720306Z,KXNFLGAME-25NOV09NOCAR-NO,New Orleans at Carolina Winner?,active,binary,0.3,0.02,0.31,0.02,0.69,0.02,0.7,0.02,0.01,0.01,29,60,2860515.26,30280.0
2025-11-07T23:17:46.785344Z,KXNFLGAME-25NOV09NOCAR-CAR,New Orleans at Carolina Winner?,active,binary,0.69,0.02,0.7,0.02,0.3,0.02,0.31,0.02,0.01,0.01,65,27,2845638.35,35304.0
2025-11-07T23:17:46.852135Z,KXNFLGAME-25NOV09JACHOU-JAC,Jacksonville at Houston Winner?,active,binary,0.5,0.02,0.51,0.02,0.49,0.02,0.5,0.02,0.01,0.01,49,45,2748923.39,30439.0
2025-11-07T23:17:46.918703Z,KXNFLGAME-25NOV09JACHOU-HOU,Jacksonville at Houston Winner?,active,binary,0.49,0.02,0.5,0.02,0.5,0.02,0.51,0.02,0.01,0.01,46,45,2777701.07,19550.0
2025-11-07T23:17:46.979355Z,KXNFLGAME-25NOV09NETB-TB,New England at Tampa Bay Winner?,active,binary,0.56,0.02,0.57,0.02,0.43,0.02,0.44,0.02,0.01,0.01,50,40,3794530.36,30854.0
2025-11-07T23:17:47.126577Z,KXNFLGAME-25NOV09NETB-NE,New England at Tampa Bay Winner?,active,binary,0.43,0.02,0.44,0.02,0.56,0.02,0.57,0.02,0.01,0.01,41,48,3721149.94,37991.0
2025-11-07T23:17:47.187339Z,KXNFLGAME-25NOV09BALMIN-MIN,Baltimore at Minnesota Winner?,active,binary,0.34,0.02,0.35,0.02,0.65,0.02,0.66,0.02,0.01,0.01,34,57,3288218.29,46427.0
2025-11-07T23:17:47.248526Z,KXNFLGAME-25NOV09BALMIN-BAL,Baltimore at Minnesota Winner?,active,binary,0.65,0.02,0.66,0.02,0.34,0.02,0.35,0.02,0.01,0.01,56,31,3390060.05,60873.0
2025-11-07T23:17:47.308308Z,KXNFLGAME-25NOV09ATLIND-IND,Atlanta at Indianapolis Winner?,active,binary,0.72,0.02,0.73,0.02,0.27,0.02,0.28,0.02,0.01,0.01,71,24,3704670.65,128244.0
2025-11-07T23:17:47.370153Z,KXNFLGAME-25NOV09ATLIND-ATL,Atlanta at Indianapolis Winner?,active,binary,0.27,0.02,0.28,0.02,0.72,0.02,0.73,0.02,0.01,0.01,27,68,3359403.06,90801.0
