timestamp,ticker,title,status,market_type,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth,no_depth,liquidity_dollars,volume_24h
2025-11-07T23:17:56.751929Z,KXNCAAFGAME-25NOV15IOWAUSC-USC,Iowa at USC Winner?,active,binary,0.68,0.02,0.77,0.02,0.23,0.02,0.32,0.02,0.09,0.09,40,19,1040526.44,71.0
2025-11-07T23:17:56.816568Z,KXNCAAFGAME-25NOV15IOWAUSC-IOWA,Iowa at USC Winner?,active,binary,0.27,0.02,0.42,0.02,0.58,0.02,0.73,0.02,0.15,0.15,27,28,1037515.4,4.0
2025-11-07T23:17:56.879687Z,KXNCAAFGAME-25NOV15KSUOKST-OKST,Kansas St. at Oklahoma St. Winner?,active,binary,0.14,0.02,0.28,0.02,0.72,0.02,0.86,0.02,0.14,0.14,14,26,837347.59,184.0
2025-11-07T23:17:56.950146Z,KXNCAAFGAME-25NOV15KSUOKST-KSU,Kansas St. at Oklahoma St. Winner?,active,binary,0.7,0.02,0.9,0.02,0.1,0.02,0.3,0.02,0.2,0.2,40,8,823250.79,0.0
2025-11-07T23:17:57.010597Z,KXNCAAFGAME-25NOV15FAUTULN-TULN,Florida Atlantic at Tulane Winner?,active,binary,0.61,0.02,0.86,0.02,0.14,0.02,0.39,0.02,0.25,0.25,32,11,916761.11,0.0
2025-11-07T23:17:57.078832Z,KXNCAAFGAME-25NOV15FAUTULN-FAU,Florida Atlantic at Tulane Winner?,active,binary,0.2,0.02,0.29,0.02,0.71,0.02,0.8,0.02,0.09,0.09,20,25,942203.75,64.0
2025-11-07T23:17:57.135028Z,KXNCAAFGAME-25NOV15TCUBYU-TCU,TCU at BYU Winner?,active,binary,0.28,0.02,0.46,0.02,0.54,0.02,0.72,0.02,0.18,0.18,27,24,1057498.65,228.0
2025-11-07T23:17:57.196889Z,KXNCAAFGAME-25NOV15TCUBYU-BYU,TCU at BYU Winner?,active,binary,0.49,0.02,0.72,0.02,0.28,0.02,0.51,0.02,0.23,0.23,38,23,1049663.64,2422.0
2025-11-07T23:17:57.259798Z,KXNCAAFGAME-25NOV15MDILL-MD,Maryland at Illinois Winner?,active,binary,0.25,0.02,0.3,0.02,0.7,0.02,0.75,0.02,0.05,0.05,25,20,1023230.23,0.0
2025-11-07T23:17:57.325798Z,KXNCAAFGAME-25NOV15MDILL-ILL,Maryland at Illinois Winner?,active,binary,0.58,0.02,0.75,0.02,0.25,0.02,0.42,0.02,0.17,0.17,40,16,1036314.01,16.0
2025-11-07T23:17:57.400622Z,KXNCAAFGAME-25NOV15FLAMISS-MISS,Florida at Ole Miss Winner?,active,binary,0.64,0.02,0.79,0.02,0.21,0.02,0.36,0.02,0.15,0.15,38,18,1060783.81,177.0
2025-11-07T23:17:57.467832Z,KXNCAAFGAME-25NOV15FLAMISS-FLA,Florida at Ole Miss Winner?,active,binary,0.26,0.02,0.38,0.02,0.62,0.02,0.74,0.02,0.12,0.12,26,28,1071909.65,1.0
2025-11-07T23:17:57.528363Z,KXNCAAFGAME-25NOV15UNTUAB-UNT,North Texas at UAB Winner?,active,binary,0.63,0.02,0.88,0.02,0.12,0.02,0.37,0.02,0.25,0.25,33,9,1003201.97,0.0
2025-11-07T23:17:57.591833Z,KXNCAAFGAME-25NOV15UNTUAB-UAB,North Texas at UAB Winner?,active,binary,0.25,0.02,0.28,0.02,0.72,0.02,0.75,0.02,0.03,0.03,25,27,1027930.33,0.0
2025-11-07T23:17:57.655385Z,KXNCAAFGAME-25NOV15OKLAALA-OKLA,Oklahoma at Alabama Winner?,active,binary,0.26,0.02,0.3,0.02,0.7,0.02,0.74,0.02,0.04,0.04,26,29,1075675.27,126.0
2025-11-07T23:17:57.715709Z,KXNCAAFGAME-25NOV15OKLAALA-ALA,Oklahoma at Alabama Winner?,active,binary,0.7,0.02,0.74,0.02,0.26,0.02,0.3,0.02,0.04,0.04,40,18,1080156.82,111.0
2025-11-07T23:17:57.780133Z,KXNCAAFGAME-25NOV15SCARTXAM-TXAM,South Carolina at Texas A&M Winner?,active,binary,0.78,0.02,0.89,0.02,0.11,0.02,0.22,0.02,0.11,0.11,42,9,1018038.53,293.0
2025-11-07T23:17:57.839618Z,KXNCAAFGAME-25NOV15SCARTXAM-SCAR,South Carolina at Texas A&M Winner?,active,binary,0.19,0.02,0.25,0.02,0.75,0.02,0.81,0.02,0.06,0.06,19,29,1017396.86,71.0
2025-11-07T23:17:57.897734Z,KXNCAAFGAME-25NOV15VTFSU-VT,Virginia Tech at Florida St. Winner?,active,binary,0.25,0.02,0.29,0.02,0.71,0.02,0.75,0.02,0.04,0.04,25,27,1043096.79,38.0
2025-11-07T23:17:57.959854Z,KXNCAAFGAME-25NOV15VTFSU-FSU,Virginia Tech at Florida St. Winner?,active,binary,0.62,0.02,0.82,0.02,0.18,0.02,0.38,0.02,0.2,0.2,32,12,1019292.98,0.0
2025-11-07T23:17:58.023711Z,KXNCAAFGAME-25NOV15UCLAOSU-UCLA,UCLA at Ohio St. Winner?,active,binary,0.04,0.02,0.06,0.02,0.94,0.02,0.96,0.02,0.02,0.02,4,87,1413712.45,134.0
2025-11-07T23:17:58.086728Z,KXNCAAFGAME-25NOV15UCLAOSU-OSU,UCLA at Ohio St. Winner?,active,binary,0.95,0.02,0.97,0.02,0.03,0.02,0.05,0.02,0.02,0.02,91,3,1412962.37,757.0
2025-11-07T23:17:58.146510Z,KXNCAAFGAME-25NOV15UTAHBAY-UTAH,Utah at Baylor Winner?,active,binary,0.62,0.02,0.82,0.02,0.18,0.02,0.38,0.02,0.2,0.2,39,12,1058917.3,122.0
2025-11-07T23:17:58.210270Z,KXNCAAFGAME-25NOV15UTAHBAY-BAY,Utah at Baylor Winner?,active,binary,0.25,0.02,0.38,0.02,0.62,0.02,0.75,0.02,0.13,0.13,25,27,1052057.5,5.0
2025-11-07T23:17:58.272637Z,KXNCAAFGAME-25NOV15MICHNW-NW,Michigan at Northwestern Winner?,active,binary,0.21,0.02,0.3,0.02,0.7,0.02,0.79,0.02,0.09,0.09,21,29,1094027.33,434.0
2025-11-07T23:17:58.334998Z,KXNCAAFGAME-25NOV15MICHNW-MICH,Michigan at Northwestern Winner?,active,binary,0.71,0.02,0.82,0.02,0.18,0.02,0.29,0.02,0.11,0.11,43,13,1093188.35,425.0
2025-11-07T23:17:58.393678Z,KXNCAAFGAME-25NOV15UCFTTU-UCF,UCF at Texas Tech Winner?,active,binary,0.15,0.02,0.19,0.02,0.81,0.02,0.85,0.02,0.04,0.04,15,29,998560.05,51.0
2025-11-07T23:17:58.455063Z,KXNCAAFGAME-25NOV15UCFTTU-TTU,UCF at Texas Tech Winner?,active,binary,0.84,0.02,0.88,0.02,0.12,0.02,0.16,0.02,0.04,0.04,42,10,985235.47,1.0
2025-11-07T23:17:58.521378Z,KXNCAAFGAME-25NOV15CCARGASO-GASO,Coastal Carolina at Georgia Southern Winner?,active,binary,0.29,0.02,0.67,0.02,0.33,0.02,0.71,0.02,0.38,0.38,27,15,823513.93,0.0
2025-11-07T23:17:58.581878Z,KXNCAAFGAME-25NOV15CCARGASO-CCAR,Coastal Carolina at Georgia Southern Winner?,active,binary,0.36,0.02,0.5,0.02,0.5,0.02,0.64,0.02,0.14,0.14,26,17,818754.31,0.0
