timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,liquidity_dollars,volume_24h
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12MVSUTXSO-TXSO9,Texas Southern wins by over 9.5 Points?,active,binary,,0.63,0.71,0.29,0.37,1184560.8,0.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12MVSUTXSO-TXSO15,Texas Southern wins by over 15.5 Points?,active,binary,,0.42,0.46,0.54,0.58,1189025.19,357.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12MVSUTXSO-TXSO12,Texas Southern wins by over 12.5 Points?,active,binary,,0.54,0.56,0.44,0.46,1132107.18,2505.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12AMCCETAM-AMCC7,Texas A&M-Corpus Christi wins by over 7.5 Points?,active,binary,,0.38,0.39,0.61,0.62,1167300.56,353.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12AMCCETAM-AMCC4,Texas A&M-Corpus Christi wins by over 4.5 Points?,active,binary,,0.47,0.51,0.49,0.53,1144033.81,4556.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12AMCCETAM-AMCC1,Texas A&M-Corpus Christi wins by over 1.5 Points?,active,binary,,0.59,0.64,0.36,0.41,1146597.89,1.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UTRGVNWST-UTRGV5,UT Rio Grande Valley wins by over 5.5 Points?,active,binary,,0.38,0.41,0.59,0.62,1177362.1,0.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UTRGVNWST-UTRGV2,UT Rio Grande Valley wins by over 2.5 Points?,active,binary,,0.49,0.52,0.48,0.51,1277442.46,866.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UTRGVNWST-NWST1,Northwestern St. wins by over 1.5 Points?,active,binary,,0.37,0.4,0.6,0.63,1155077.58,1.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12JKSTAAMU-AAMU9,Alabama A&M wins by over 9.5 Points?,active,binary,,0.34,0.39,0.61,0.66,1176489.85,0.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12JKSTAAMU-AAMU6,Alabama A&M wins by over 6.5 Points?,active,binary,,0.47,0.49,0.51,0.53,1278466.24,1932.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12JKSTAAMU-AAMU3,Alabama A&M wins by over 3.5 Points?,active,binary,,0.57,0.61,0.39,0.43,1179193.18,3.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NICHMCNS-MCNS16,McNeese wins by over 16.5 Points?,active,binary,,0.37,0.44,0.56,0.63,1176173.54,208.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NICHMCNS-MCNS13,McNeese wins by over 13.5 Points?,active,binary,,0.53,0.54,0.46,0.47,1294047.23,8584.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NICHMCNS-MCNS10,McNeese wins by over 10.5 Points?,active,binary,,0.61,0.65,0.35,0.39,1180562.0,75.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12SOUCOOK-COOK6,Bethune-Cookman wins by over 6.5 Points?,active,binary,,0.42,0.45,0.55,0.58,1105375.63,682.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12SOUCOOK-COOK3,Bethune-Cookman wins by over 3.5 Points?,active,binary,,0.56,0.58,0.42,0.44,1161666.86,9155.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12ARPBPV-PV5,Prairie View A&M wins by over 5.5 Points?,active,binary,,0.4,0.43,0.57,0.6,1180622.96,1.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12ARPBPV-PV2,Prairie View A&M wins by over 2.5 Points?,active,binary,,0.55,0.56,0.44,0.45,1282643.11,2803.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12ARPBPV-ARPB1,Arkansas-Pine Bluff wins by over 1.5 Points?,active,binary,,0.36,0.37,0.63,0.64,1158391.41,344.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12ALCNALST-ALST7,Alabama St. wins by over 7.5 Points?,active,binary,,0.53,0.56,0.44,0.47,1135360.43,1182.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12ALCNALST-ALST4,Alabama St. wins by over 4.5 Points?,active,binary,,0.62,0.69,0.31,0.38,1190402.13,15.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12ALCNALST-ALST10,Alabama St. wins by over 10.5 Points?,active,binary,,0.4,0.43,0.57,0.6,1188773.07,15.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12IWSFA-SFA8,Stephen F. Austin wins by over 8.5 Points?,active,binary,,0.5,0.53,0.47,0.5,1135344.3,4663.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12IWSFA-SFA5,Stephen F. Austin wins by over 5.5 Points?,active,binary,,0.63,0.65,0.35,0.37,1189882.61,280.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12IWSFA-SFA11,Stephen F. Austin wins by over 11.5 Points?,active,binary,,0.35,0.41,0.59,0.65,1187642.05,5.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12HCULAM-LAM7,Lamar wins by over 7.5 Points?,active,binary,,0.5,0.53,0.47,0.5,1134361.76,840.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12HCULAM-LAM4,Lamar wins by over 4.5 Points?,active,binary,,0.59,0.65,0.35,0.41,1190051.31,12.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12HCULAM-LAM10,Lamar wins by over 10.5 Points?,active,binary,,0.35,0.42,0.58,0.65,1188049.51,25.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12DSUHOW-HOW7,Howard wins by over 7.5 Points?,active,binary,,0.53,0.56,0.44,0.47,1194312.24,368.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12DSUHOW-HOW13,Howard wins by over 13.5 Points?,active,binary,,0.29,0.35,0.65,0.71,1187762.18,102.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12DSUHOW-HOW10,Howard wins by over 10.5 Points?,active,binary,,0.44,0.45,0.55,0.56,1139043.76,1516.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UNOSELA-UNO2,New Orleans wins by over 2.5 Points?,active,binary,,0.33,0.36,0.64,0.67,1188261.12,0.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UNOSELA-SELA4,Southeastern Louisiana wins by over 4.5 Points?,active,binary,,0.4,0.43,0.57,0.6,1163468.69,467.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UNOSELA-SELA1,Southeastern Louisiana wins by over 1.5 Points?,active,binary,,0.55,0.57,0.43,0.45,1183455.34,1431.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12GRAMFAMU-GRAM5,Grambling St. wins by over 5.5 Points?,active,binary,,0.33,0.36,0.64,0.67,1101536.59,202.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12GRAMFAMU-GRAM2,Grambling St. wins by over 2.5 Points?,active,binary,,0.46,0.47,0.53,0.54,1157577.95,738.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12GRAMFAMU-FAMU1,Florida A&M wins by over 1.5 Points?,active,binary,,0.41,0.43,0.57,0.59,1280136.88,3693.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU4,North Carolina Central wins by over 4.5 Points?,active,binary,,0.43,0.54,0.46,0.57,1080042.47,8556.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-NCCU1,North Carolina Central wins by over 1.5 Points?,active,binary,,0.6,0.66,0.34,0.4,1143466.18,23810.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NCCUMORG-MORG2,Morgan St. wins by over 2.5 Points?,active,binary,,0.33,0.39,0.61,0.67,1131305.07,1369.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NAVYAMER-NAVY4,Navy wins by over 4.5 Points?,active,binary,,0.43,0.44,0.56,0.57,1196585.6,2384.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NAVYAMER-NAVY1,Navy wins by over 1.5 Points?,active,binary,,0.55,0.57,0.43,0.45,1141370.57,7012.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12NAVYAMER-AMER2,American wins by over 2.5 Points?,active,binary,,0.32,0.36,0.64,0.68,1186271.96,54.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-SCST4,South Carolina St. wins by over 4.5 Points?,active,binary,,0.38,0.39,0.61,0.62,1167594.93,138.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-SCST1,South Carolina St. wins by over 1.5 Points?,active,binary,,0.49,0.5,0.5,0.51,1199323.72,723.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12SCSTCOPP-COPP2,Coppin St. wins by over 2.5 Points?,active,binary,,0.38,0.4,0.6,0.62,1185116.15,33.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UMESNORF-NORF8,Norfolk St. wins by over 8.5 Points?,active,binary,,0.38,0.41,0.59,0.62,1183746.94,7.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UMESNORF-NORF5,Norfolk St. wins by over 5.5 Points?,active,binary,,0.5,0.52,0.48,0.5,1282798.62,2051.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBSPREAD-26JAN12UMESNORF-NORF2,Norfolk St. wins by over 2.5 Points?,active,binary,,0.63,0.68,0.32,0.37,1179526.93,30.0
2026-01-12T18:21:37.842760-05:00,KXNFLGAME-26JAN12HOUPIT-PIT,Houston at Pittsburgh Winner?,active,binary,,0.41,0.42,0.58,0.59,18453776.18,3895718.0
2026-01-12T18:21:37.842760-05:00,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,active,binary,,0.59,0.6,0.4,0.41,21340561.72,3990725.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12CHALAC-LAC,Charlotte at Los Angeles C Winner?,active,binary,,0.63,0.64,0.36,0.37,3506625.29,58297.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12CHALAC-CHA,Charlotte at Los Angeles C Winner?,active,binary,,0.36,0.37,0.63,0.64,3479262.37,158561.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12LALSAC-SAC,Los Angeles L at Sacramento Winner?,active,binary,,0.24,0.25,0.75,0.76,3448953.26,177205.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12LALSAC-LAL,Los Angeles L at Sacramento Winner?,active,binary,,0.76,0.77,0.23,0.24,3976462.42,147573.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12BKNDAL-DAL,Brooklyn at Dallas Winner?,active,binary,,0.59,0.6,0.4,0.41,3972850.65,53986.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12BKNDAL-BKN,Brooklyn at Dallas Winner?,active,binary,,0.4,0.41,0.59,0.6,3793691.52,91907.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12BOSIND-IND,Boston at Indiana Winner?,active,binary,,0.34,0.35,0.65,0.66,3885009.14,190374.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12BOSIND-BOS,Boston at Indiana Winner?,active,binary,,0.65,0.66,0.34,0.35,4105979.9,390151.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12PHITOR-TOR,Philadelphia at Toronto Winner?,active,binary,,0.42,0.43,0.57,0.58,4749471.61,115329.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12PHITOR-PHI,Philadelphia at Toronto Winner?,active,binary,,0.57,0.58,0.42,0.43,4806660.7,131952.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12UTACLE-UTA,Utah at Cleveland Winner?,active,binary,,0.18,0.19,0.81,0.82,3453587.89,873585.0
2026-01-12T18:21:37.842760-05:00,KXNBAGAME-26JAN12UTACLE-CLE,Utah at Cleveland Winner?,active,binary,,0.81,0.82,0.18,0.19,3795310.77,134054.0
2026-01-12T18:21:37.842760-05:00,KXNCAAWBGAME-26JAN12ALAMIZZ-MIZZ,Alabama at Missouri Winner?,active,binary,,0.12,0.15,0.85,0.88,1288741.07,16827.0
2026-01-12T18:21:37.842760-05:00,KXNCAAWBGAME-26JAN12ALAMIZZ-ALA,Alabama at Missouri Winner?,active,binary,,0.87,0.88,0.12,0.13,1330753.84,6687.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-51,Houston at Pittsburgh: Total Points,active,binary,,0.15,0.16,0.84,0.85,3583344.83,47491.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-48,Houston at Pittsburgh: Total Points,active,binary,,0.21,0.22,0.78,0.79,5153867.38,9117.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-45,Houston at Pittsburgh: Total Points,active,binary,,0.28,0.3,0.7,0.72,5257794.03,37775.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-42,Houston at Pittsburgh: Total Points,active,binary,,0.37,0.38,0.62,0.63,5301168.49,87591.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-39,Houston at Pittsburgh: Total Points,active,binary,,0.45,0.46,0.54,0.55,6657816.34,664039.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-36,Houston at Pittsburgh: Total Points,active,binary,,0.56,0.57,0.43,0.44,5401666.89,153524.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-33,Houston at Pittsburgh: Total Points,active,binary,,0.64,0.65,0.35,0.36,4753587.81,50987.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-30,Houston at Pittsburgh: Total Points,active,binary,,0.72,0.74,0.26,0.28,3360962.15,18405.0
2026-01-12T18:21:37.842760-05:00,KXNFLTOTAL-26JAN12HOUPIT-27,Houston at Pittsburgh: Total Points,active,binary,,0.81,0.82,0.18,0.19,3645845.22,22604.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12AMCCETAM-ETAM,Texas A&M-Corpus Christi at East Texas A&M Winner?,active,binary,,0.34,0.35,0.65,0.66,1588313.65,12289.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12AMCCETAM-AMCC,Texas A&M-Corpus Christi at East Texas A&M Winner?,active,binary,,0.64,0.65,0.35,0.36,1598573.74,14577.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12JKSTAAMU-JKST,Jackson St. at Alabama A&M Winner?,active,binary,,0.29,0.3,0.7,0.71,1231184.53,2348.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12JKSTAAMU-AAMU,Jackson St. at Alabama A&M Winner?,active,binary,,0.71,0.72,0.28,0.29,1217772.53,1406.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12MVSUTXSO-TXSO,Mississippi Valley St. at Texas Southern Winner?,active,binary,,0.9,0.91,0.09,0.1,1130302.78,7604.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12MVSUTXSO-MVSU,Mississippi Valley St. at Texas Southern Winner?,active,binary,,0.1,0.11,0.89,0.9,1145072.84,25060.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12UTRGVNWST-UTRGV,UT Rio Grande Valley at Northwestern St. Winner?,active,binary,,0.57,0.59,0.41,0.43,1716126.39,5287.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12UTRGVNWST-NWST,UT Rio Grande Valley at Northwestern St. Winner?,active,binary,,0.42,0.43,0.57,0.58,1709739.38,296.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12NICHMCNS-NICH,Nicholls St. at McNeese Winner?,active,binary,,0.1,0.11,0.89,0.9,1480880.78,40512.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12NICHMCNS-MCNS,Nicholls St. at McNeese Winner?,active,binary,,0.9,0.91,0.09,0.1,1468431.52,10142.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12ALCNALST-ALST,Alcorn St. at Alabama St. Winner?,active,binary,,0.78,0.79,0.21,0.22,1816012.25,5206.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12ALCNALST-ALCN,Alcorn St. at Alabama St. Winner?,active,binary,,0.21,0.22,0.78,0.79,1826226.54,8195.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12IWSFA-SFA,Incarnate Word at Stephen F. Austin Winner?,active,binary,,0.78,0.8,0.2,0.22,1782324.27,6000.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12IWSFA-IW,Incarnate Word at Stephen F. Austin Winner?,active,binary,,0.2,0.22,0.78,0.8,1764562.44,6743.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12SOUCOOK-SOU,Southern University at Bethune-Cookman Winner?,active,binary,,0.33,0.34,0.66,0.67,1610906.16,10718.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12SOUCOOK-COOK,Southern University at Bethune-Cookman Winner?,active,binary,,0.65,0.66,0.34,0.35,1609966.27,7826.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12GRAMFAMU-GRAM,Grambling St. at Florida A&M Winner?,active,binary,,0.52,0.55,0.45,0.48,1387408.07,28241.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12GRAMFAMU-FAMU,Grambling St. at Florida A&M Winner?,active,binary,,0.45,0.48,0.52,0.55,1393736.0,13199.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12ARPBPV-PV,Arkansas-Pine Bluff at Prairie View A&M Winner?,active,binary,,0.6,0.61,0.39,0.4,1585961.13,1884.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12ARPBPV-ARPB,Arkansas-Pine Bluff at Prairie View A&M Winner?,active,binary,,0.4,0.41,0.59,0.6,1592970.99,1658.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12HCULAM-LAM,Houston Christian at Lamar Winner?,active,binary,,0.76,0.77,0.23,0.24,1688634.8,1714.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12HCULAM-HCU,Houston Christian at Lamar Winner?,active,binary,,0.23,0.25,0.75,0.77,1705645.35,2529.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12UNOSELA-UNO,New Orleans at Southeastern Louisiana Winner?,active,binary,,0.42,0.43,0.57,0.58,1610289.44,16274.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12UNOSELA-SELA,New Orleans at Southeastern Louisiana Winner?,active,binary,,0.57,0.59,0.41,0.43,1611314.87,3151.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-SCST,South Carolina St. at Coppin St. Winner?,active,binary,,0.52,0.54,0.46,0.48,1465974.7,9329.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12SCSTCOPP-COPP,South Carolina St. at Coppin St. Winner?,active,binary,,0.47,0.48,0.52,0.53,1463909.71,5051.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12DSUHOW-HOW,Delaware St. at Howard Winner?,active,binary,,0.8,0.82,0.18,0.2,1567932.93,3381.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12DSUHOW-DSU,Delaware St. at Howard Winner?,active,binary,,0.2,0.21,0.79,0.8,1446573.31,6357.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12UMESNORF-UMES,Maryland-Eastern Shore at Norfolk St. Winner?,active,binary,,0.29,0.3,0.7,0.71,1555641.52,754.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12UMESNORF-NORF,Maryland-Eastern Shore at Norfolk St. Winner?,active,binary,,0.71,0.72,0.28,0.29,1547159.49,1260.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12NAVYAMER-NAVY,Navy at American Winner?,active,binary,,0.57,0.58,0.42,0.43,1844505.3,15211.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12NAVYAMER-AMER,Navy at American Winner?,active,binary,,0.42,0.43,0.57,0.58,1821339.5,4343.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-NCCU,North Carolina Central at Morgan St. Winner?,active,binary,,0.62,0.63,0.37,0.38,1379606.05,138549.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBGAME-26JAN12NCCUMORG-MORG,North Carolina Central at Morgan St. Winner?,active,binary,,0.38,0.39,0.61,0.62,1377295.69,73015.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12MVSUTXSO-148,Mississippi Valley St. at Texas Southern: Total Points,active,binary,,0.26,0.35,0.65,0.74,1325340.95,54.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12MVSUTXSO-145,Mississippi Valley St. at Texas Southern: Total Points,active,binary,,0.36,0.47,0.53,0.64,1362716.83,794.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12MVSUTXSO-142,Mississippi Valley St. at Texas Southern: Total Points,active,binary,,0.48,0.5,0.5,0.52,1353706.62,1031.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12AMCCETAM-142,Texas A&M-Corpus Christi at East Texas A&M: Total Points,active,binary,,0.45,0.5,0.5,0.55,1347864.5,952.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12AMCCETAM-139,Texas A&M-Corpus Christi at East Texas A&M: Total Points,active,binary,,0.52,0.59,0.41,0.48,1406665.62,130.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12AMCCETAM-136,Texas A&M-Corpus Christi at East Texas A&M: Total Points,active,binary,,0.59,0.66,0.34,0.41,1347989.7,0.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12UTRGVNWST-148,UT Rio Grande Valley at Northwestern St.: Total Points,active,binary,,0.37,0.44,0.56,0.63,1347389.62,0.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12UTRGVNWST-145,UT Rio Grande Valley at Northwestern St.: Total Points,active,binary,,0.45,0.47,0.53,0.55,1375934.44,830.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12UTRGVNWST-142,UT Rio Grande Valley at Northwestern St.: Total Points,active,binary,,0.55,0.56,0.44,0.45,1370027.1,88.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12JKSTAAMU-145,Jackson St. at Alabama A&M: Total Points,active,binary,,0.34,0.4,0.6,0.66,1347875.97,0.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12JKSTAAMU-142,Jackson St. at Alabama A&M: Total Points,active,binary,,0.43,0.46,0.54,0.57,1375210.24,154.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12JKSTAAMU-139,Jackson St. at Alabama A&M: Total Points,active,binary,,0.52,0.54,0.46,0.48,1371986.42,351.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12NICHMCNS-150,Nicholls St. at McNeese: Total Points,active,binary,,0.36,0.41,0.59,0.64,1349402.2,10.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12NICHMCNS-147,Nicholls St. at McNeese: Total Points,active,binary,,0.46,0.48,0.52,0.54,1410790.45,396.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12NICHMCNS-144,Nicholls St. at McNeese: Total Points,active,binary,,0.53,0.57,0.43,0.47,1352541.47,593.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12SOUCOOK-154,Southern University at Bethune-Cookman: Total Points,active,binary,,0.39,0.44,0.56,0.61,1353897.85,375.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12SOUCOOK-151,Southern University at Bethune-Cookman: Total Points,active,binary,,0.5,0.52,0.48,0.5,1416055.6,6079.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12SOUCOOK-148,Southern University at Bethune-Cookman: Total Points,active,binary,,0.53,0.6,0.4,0.47,1353581.39,47.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12ARPBPV-169,Arkansas-Pine Bluff at Prairie View A&M: Total Points,active,binary,,0.34,0.39,0.61,0.66,1351438.25,565.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12ARPBPV-166,Arkansas-Pine Bluff at Prairie View A&M: Total Points,active,binary,,0.43,0.44,0.56,0.57,1414137.43,35882.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12ARPBPV-163,Arkansas-Pine Bluff at Prairie View A&M: Total Points,active,binary,,0.51,0.52,0.48,0.49,1353004.1,9930.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12ALCNALST-153,Alcorn St. at Alabama St.: Total Points,active,binary,,0.45,0.47,0.53,0.55,1355059.04,364.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12ALCNALST-150,Alcorn St. at Alabama St.: Total Points,active,binary,,0.52,0.56,0.44,0.48,1415307.67,547.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12ALCNALST-147,Alcorn St. at Alabama St.: Total Points,active,binary,,0.58,0.64,0.36,0.42,1353511.67,45.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12IWSFA-141,Incarnate Word at Stephen F. Austin: Total Points,active,binary,,0.5,0.51,0.49,0.5,1356333.51,2423.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12IWSFA-138,Incarnate Word at Stephen F. Austin: Total Points,active,binary,,0.57,0.59,0.41,0.43,1385046.2,341.0
2026-01-12T18:21:37.842760-05:00,KXNCAAMBTOTAL-26JAN12IWSFA-135,Incarnate Word at Stephen F. Austin: Total Points,active,binary,,0.63,0.66,0.34,0.37,1376164.3,108.0
