timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,yes_spread,no_spread,liquidity_dollars,volume_24h
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-240,San Antonio at Oklahoma City: Total Points,active,binary,,0.31,0.34,0.66,0.69,0.03,0.03,1521995.91,2324.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-237,San Antonio at Oklahoma City: Total Points,active,binary,,0.36,0.4,0.6,0.64,0.04,0.04,982343.43,470.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-234,San Antonio at Oklahoma City: Total Points,active,binary,,0.43,0.46,0.54,0.57,0.03,0.03,1205601.93,8349.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-231,San Antonio at Oklahoma City: Total Points,active,binary,,0.52,0.53,0.47,0.48,0.01,0.01,1383990.1,47606.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-228,San Antonio at Oklahoma City: Total Points,active,binary,,0.56,0.6,0.4,0.44,0.04,0.04,1367208.99,50014.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-225,San Antonio at Oklahoma City: Total Points,active,binary,,0.63,0.67,0.33,0.37,0.04,0.04,1437141.6,29193.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-222,San Antonio at Oklahoma City: Total Points,active,binary,,0.7,0.73,0.27,0.3,0.03,0.03,1372318.0,2586.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-219,San Antonio at Oklahoma City: Total Points,active,binary,,0.76,0.79,0.21,0.24,0.03,0.03,1273022.58,1628.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-216,San Antonio at Oklahoma City: Total Points,active,binary,,0.79,0.84,0.16,0.21,0.05,0.05,984422.0,544.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-213,San Antonio at Oklahoma City: Total Points,active,binary,,0.85,0.87,0.13,0.15,0.02,0.02,1069735.83,2766.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13SASOKC-210,San Antonio at Oklahoma City: Total Points,active,binary,,0.88,0.9,0.1,0.12,0.02,0.02,1593000.45,882.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-238,New York K at Orlando: Total Points,active,binary,,0.2,0.24,0.76,0.8,0.04,0.04,1492438.69,141.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-235,New York K at Orlando: Total Points,active,binary,,0.25,0.29,0.71,0.75,0.04,0.04,1461771.12,325.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-232,New York K at Orlando: Total Points,active,binary,,0.3,0.35,0.65,0.7,0.05,0.05,877146.53,1165.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-229,New York K at Orlando: Total Points,active,binary,,0.37,0.41,0.59,0.63,0.04,0.04,1295273.11,1137.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-226,New York K at Orlando: Total Points,active,binary,,0.45,0.47,0.53,0.55,0.02,0.02,1464202.98,26662.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-223,New York K at Orlando: Total Points,active,binary,,0.54,0.55,0.45,0.46,0.01,0.01,1569708.01,34848.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-220,New York K at Orlando: Total Points,active,binary,,0.57,0.62,0.38,0.43,0.05,0.05,1370834.59,15051.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-217,New York K at Orlando: Total Points,active,binary,,0.64,0.69,0.31,0.36,0.05,0.05,1252089.49,2503.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-214,New York K at Orlando: Total Points,active,binary,,0.71,0.74,0.26,0.29,0.03,0.03,1048658.15,2876.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-211,New York K at Orlando: Total Points,active,binary,,0.75,0.8,0.2,0.25,0.05,0.05,1057264.17,1214.0
2025-12-13T14:43:54.211888-05:00,KXNBATOTAL-25DEC13NYKORL-208,New York K at Orlando: Total Points,active,binary,,0.8,0.85,0.15,0.2,0.05,0.05,1587358.37,4540.0
