timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,yes_spread,no_spread,liquidity_dollars,volume_24h
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13TNSTUNLV-UNLV,Tennessee St. at UNLV Winner?,active,binary,,0.84,0.86,0.14,0.16,0.02,0.02,22312.33,1917.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13TNSTUNLV-TNST,Tennessee St. at UNLV Winner?,active,binary,,0.16,0.18,0.82,0.84,0.02,0.02,34756.37,1701.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13WPCSEA-WPC,Warner Pacific at Seattle Winner?,active,binary,,0.0,0.01,0.99,1.0,0.01,0.01,21701.52,17797.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13WPCSEA-SEA,Warner Pacific at Seattle Winner?,active,binary,,0.99,1.0,0.0,0.01,0.01,0.01,19396.37,3000.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13SIMPPAC-SIMP,Simpson University at Pacific Winner?,active,binary,,0.0,0.01,0.99,1.0,0.01,0.01,1190590.11,12426.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13SIMPPAC-PAC,Simpson University at Pacific Winner?,active,binary,,0.99,1.0,0.0,0.01,0.01,0.01,1193271.99,3000.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13UCLAGONZ-UCLA,UCLA at Gonzaga Winner?,active,binary,,0.17,0.18,0.82,0.83,0.01,0.01,2601978.43,11030.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13UCLAGONZ-GONZ,UCLA at Gonzaga Winner?,active,binary,,0.82,0.83,0.17,0.18,0.01,0.01,2657144.88,15266.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13DUQNEV-NEV,Duquesne at Nevada Winner?,active,binary,,0.75,0.77,0.23,0.25,0.02,0.02,2286669.4,757.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13DUQNEV-DUQ,Duquesne at Nevada Winner?,active,binary,,0.23,0.25,0.75,0.77,0.02,0.02,2257928.95,463.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13MSSTUTAH-UTAH,Mississippi St. at Utah Winner?,active,binary,,0.47,0.49,0.51,0.53,0.02,0.02,2485546.44,540.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13MSSTUTAH-MSST,Mississippi St. at Utah Winner?,active,binary,,0.51,0.52,0.48,0.49,0.01,0.01,2497516.38,1438.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13ARIZALA-ARIZ,Arizona at Alabama Winner?,active,binary,,0.55,0.56,0.44,0.45,0.01,0.01,4918350.54,49419.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13ARIZALA-ALA,Arizona at Alabama Winner?,active,binary,,0.45,0.46,0.54,0.55,0.01,0.01,4927909.51,34389.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13PEPPCSB-PEPP,Pepperdine at Cal State Bakersfield Winner?,active,binary,,0.39,0.41,0.59,0.61,0.02,0.02,1374414.81,3619.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13PEPPCSB-CSB,Pepperdine at Cal State Bakersfield Winner?,active,binary,,0.59,0.61,0.39,0.41,0.02,0.02,1384514.61,1042.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13UCRVBYU-UCRV,UC Riverside at BYU Winner?,active,binary,,0.0,0.01,0.99,1.0,0.01,0.01,997504.22,49416.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13UCRVBYU-BYU,UC Riverside at BYU Winner?,active,binary,,0.99,1.0,0.0,0.01,0.01,0.01,997635.56,2831.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13SMULSU-SMU,SMU at LSU Winner?,active,binary,,0.47,0.48,0.52,0.53,0.01,0.01,2898170.26,6668.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13SMULSU-LSU,SMU at LSU Winner?,active,binary,,0.51,0.54,0.46,0.49,0.03,0.03,2896453.58,26620.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13JUCOUTU-UTU,Justice University at Utah Tech Winner?,active,binary,,0.99,1.0,0.0,0.01,0.01,0.01,1589203.66,0.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13JUCOUTU-JUCO,Justice University at Utah Tech Winner?,active,binary,,0.0,0.01,0.99,1.0,0.01,0.01,1604887.34,15750.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13CCARGC-GC,Coastal Carolina at Grand Canyon Winner?,active,binary,,0.92,0.94,0.06,0.08,0.02,0.02,1131910.86,70.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13CCARGC-CCAR,Coastal Carolina at Grand Canyon Winner?,active,binary,,0.06,0.08,0.92,0.94,0.02,0.02,1151278.94,2410.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13RUTGHALL-RUTG,Rutgers at Seton Hall Winner?,active,binary,,0.13,0.14,0.86,0.87,0.01,0.01,2194792.62,2931.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13RUTGHALL-HALL,Rutgers at Seton Hall Winner?,active,binary,,0.86,0.88,0.12,0.14,0.02,0.02,2244026.45,2428.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13ECCCORU-ORU,Ecclesia at Oral Roberts Winner?,active,binary,,0.99,1.0,0.0,0.01,0.01,0.01,1753272.73,0.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13ECCCORU-ECCC,Ecclesia at Oral Roberts Winner?,active,binary,,0.0,0.01,0.99,1.0,0.01,0.01,1762394.63,17998.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13MICHMD-MICH,Michigan at Maryland Winner?,active,binary,,0.94,0.95,0.05,0.06,0.01,0.01,2487753.3,27481.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13MICHMD-MD,Michigan at Maryland Winner?,active,binary,,0.05,0.06,0.94,0.95,0.01,0.01,2057504.73,38582.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13SFSLU-SLU,San Francisco at Saint Louis Winner?,active,binary,,0.84,0.85,0.15,0.16,0.01,0.01,1254809.29,895.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13SFSLU-SF,San Francisco at Saint Louis Winner?,active,binary,,0.14,0.15,0.85,0.86,0.01,0.01,1217763.5,2096.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13WVUOSU-WVU,West Virginia at Ohio St. Winner?,active,binary,,0.38,0.4,0.6,0.62,0.02,0.02,2640957.6,1253.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13WVUOSU-OSU,West Virginia at Ohio St. Winner?,active,binary,,0.6,0.62,0.38,0.4,0.02,0.02,2655701.79,4444.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13INDUK-UK,Indiana at Kentucky Winner?,active,binary,,0.61,0.62,0.38,0.39,0.01,0.01,3263539.2,12466.0
2025-12-13T14:43:32.069728-05:00,KXNCAAMBGAME-25DEC13INDUK-IND,Indiana at Kentucky Winner?,active,binary,,0.4,0.41,0.59,0.6,0.01,0.01,3242621.95,12875.0
