timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,yes_spread,no_spread,liquidity_dollars,volume_24h
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-174,North Florida at Dayton: Total Points,active,binary,,0.12,0.2,0.8,0.88,0.08,0.08,1512936.78,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-171,North Florida at Dayton: Total Points,active,binary,,0.18,0.25,0.75,0.82,0.07,0.07,1453821.5,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-168,North Florida at Dayton: Total Points,active,binary,,0.25,0.32,0.68,0.75,0.07,0.07,1195663.34,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-165,North Florida at Dayton: Total Points,active,binary,,0.32,0.38,0.62,0.68,0.06,0.06,1335875.83,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-162,North Florida at Dayton: Total Points,active,binary,,0.39,0.45,0.55,0.61,0.06,0.06,1244900.51,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-159,North Florida at Dayton: Total Points,active,binary,,0.47,0.52,0.48,0.53,0.05,0.05,1372412.46,49.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-156,North Florida at Dayton: Total Points,active,binary,,0.53,0.6,0.4,0.47,0.07,0.07,1345895.88,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-153,North Florida at Dayton: Total Points,active,binary,,0.6,0.66,0.34,0.4,0.06,0.06,1274141.96,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-150,North Florida at Dayton: Total Points,active,binary,,0.66,0.72,0.28,0.34,0.06,0.06,976334.89,0.0
2025-12-13T14:44:19.373037-05:00,KXNCAAMBTOTAL-25DEC13UNFDAY-147,North Florida at Dayton: Total Points,active,binary,,0.71,0.78,0.22,0.29,0.07,0.07,1490082.09,0.0
