timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,yes_spread,no_spread,liquidity_dollars,volume_24h
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU8,TCU wins by over 8.5 Points?,active,binary,,0.76,0.77,0.23,0.24,0.01,0.01,710932.66,0.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU5,TCU wins by over 5.5 Points?,active,binary,,0.83,0.91,0.09,0.17,0.08,0.08,657519.61,109.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU32,TCU wins by over 32.5 Points?,active,binary,,0.06,0.14,0.86,0.94,0.08,0.08,951521.02,0.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU29,TCU wins by over 29.5 Points?,active,binary,,0.18,0.19,0.81,0.82,0.01,0.01,808356.27,0.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU26,TCU wins by over 26.5 Points?,active,binary,,0.25,0.26,0.74,0.75,0.01,0.01,535570.87,0.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU23,TCU wins by over 23.5 Points?,active,binary,,0.31,0.34,0.66,0.69,0.03,0.03,738338.97,0.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU20,TCU wins by over 20.5 Points?,active,binary,,0.39,0.44,0.56,0.61,0.05,0.05,748694.76,4.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU2,TCU wins by over 2.5 Points?,active,binary,,0.88,0.96,0.04,0.12,0.08,0.08,851726.75,0.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU17,TCU wins by over 17.5 Points?,active,binary,,0.49,0.53,0.47,0.51,0.04,0.04,809494.12,1007.0
2025-12-15T12:52:00.405523-05:00,KXNCAAMBSPREAD-25DEC15IWTCU-TCU14,TCU wins by over 14.5 Points?,active,binary,,0.58,0.62,0.38,0.42,0.04,0.04,764246.52,0.0
