timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_bid2,yes_ask,yes_ask2,no_bid,no_bid2,no_ask,no_ask2,yes_spread,no_spread,yes_depth_bids,yes_depth_asks,no_depth_bids,no_depth_asks,liquidity_dollars,volume_24h
2025-11-25T19:09:44.946777Z,KXNCAAFTOTAL-25NOV25BGSUMASS-57,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.16,,0.2,,0.8,,0.84,,0.04,0.04,0,0,0,0,841375.7,1333.0
2025-11-25T19:09:45.141203Z,KXNCAAFTOTAL-25NOV25BGSUMASS-54,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.17,,0.27,,0.73,,0.83,,0.1,0.1,0,0,0,0,568910.48,635.0
2025-11-25T19:09:45.295227Z,KXNCAAFTOTAL-25NOV25BGSUMASS-51,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.25,,0.32,,0.68,,0.75,,0.07,0.07,0,0,0,0,863995.9,1069.0
2025-11-25T19:09:45.448264Z,KXNCAAFTOTAL-25NOV25BGSUMASS-48,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.34,,0.38,,0.62,,0.66,,0.04,0.04,0,0,0,0,881807.18,1563.0
2025-11-25T19:09:45.603971Z,KXNCAAFTOTAL-25NOV25BGSUMASS-45,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.44,,0.47,,0.53,,0.56,,0.03,0.03,0,0,0,0,987048.91,61152.0
2025-11-25T19:09:45.762289Z,KXNCAAFTOTAL-25NOV25BGSUMASS-42,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.54,,0.57,,0.43,,0.46,,0.03,0.03,0,0,0,0,1009439.9,11666.0
2025-11-25T19:09:45.918610Z,KXNCAAFTOTAL-25NOV25BGSUMASS-39,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.57,,0.66,,0.34,,0.43,,0.09,0.09,0,0,0,0,833646.61,495.0
2025-11-25T19:09:46.066343Z,KXNCAAFTOTAL-25NOV25BGSUMASS-36,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.64,,0.73,,0.27,,0.36,,0.09,0.09,0,0,0,0,792196.81,4.0
2025-11-25T19:09:46.218864Z,KXNCAAFTOTAL-25NOV25BGSUMASS-33,Bowling Green at UMass: Total Points,active,binary,2025-12-09T16:30:00-05:00,0.71,,0.8,,0.2,,0.29,,0.09,0.09,0,0,0,0,996563.03,3370.0
2025-11-25T19:09:46.391060Z,KXNCAAFTOTAL-25NOV25WMUEMU-57,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.21,,0.29,,0.71,,0.79,,0.08,0.08,0,0,0,0,815154.06,25.0
2025-11-25T19:09:46.559197Z,KXNCAAFTOTAL-25NOV25WMUEMU-54,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.3,,0.34,,0.66,,0.7,,0.04,0.04,0,0,0,0,811306.01,721.0
2025-11-25T19:09:46.709988Z,KXNCAAFTOTAL-25NOV25WMUEMU-51,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.37,,0.4,,0.6,,0.63,,0.03,0.03,0,0,0,0,868241.2,1301.0
2025-11-25T19:09:46.984721Z,KXNCAAFTOTAL-25NOV25WMUEMU-48,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.47,,0.48,,0.52,,0.53,,0.01,0.01,0,0,0,0,926522.28,6013.0
2025-11-25T19:09:47.157186Z,KXNCAAFTOTAL-25NOV25WMUEMU-45,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.58,,0.6,,0.4,,0.42,,0.02,0.02,0,0,0,0,963116.56,3977.0
2025-11-25T19:09:47.309827Z,KXNCAAFTOTAL-25NOV25WMUEMU-42,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.62,,0.67,,0.33,,0.38,,0.05,0.05,0,0,0,0,847742.08,207.0
2025-11-25T19:09:47.492059Z,KXNCAAFTOTAL-25NOV25WMUEMU-39,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.68,,0.76,,0.24,,0.32,,0.08,0.08,0,0,0,0,818772.2,3.0
2025-11-25T19:09:47.637593Z,KXNCAAFTOTAL-25NOV25WMUEMU-36,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.74,,0.8,,0.2,,0.26,,0.06,0.06,0,0,0,0,584563.26,1.0
2025-11-25T19:09:47.799718Z,KXNCAAFTOTAL-25NOV25WMUEMU-33,Western Michigan at Eastern Michigan: Total Points,active,binary,2025-12-09T19:30:00-05:00,0.79,,0.84,,0.16,,0.21,,0.05,0.05,0,0,0,0,1010044.77,502.0
