timestamp,sport_name,sport_id,league_id,league_name,event_id,event_type,live_status_id,starts,home_team,away_team,is_have_odds,moneyline_home,moneyline_draw,moneyline_away,spread_points,spread_home_price,spread_away_price,total_points,total_over_price,total_under_price,team_total_home_points,team_total_home_over,team_total_home_under,team_total_away_points,team_total_away_over,team_total_away_under,open_money_line,open_spreads,open_totals,open_team_total
2025-10-26T19:10:37.741134Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.039,,15.0,-14.0,1.699,2.13,42.5,1.595,2.27,29.5,1.68,2.16,14.5,2.16,1.68,True,True,True,True
2025-10-26T19:10:48.284836Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.06,,9.55,-12.0,1.689,2.13,225.0,1.763,2.0,119.5,1.806,1.917,106.5,1.943,1.787,True,True,True,True
2025-10-26T19:10:49.917551Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.37,1.591,49.5,1.649,2.21,,,,,,,False,True,True,False
2025-10-26T19:10:49.917654Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.047,,13.07,-13.0,1.781,2.02,47.0,1.689,2.11,30.5,1.68,2.16,17.5,2.41,1.552,False,False,False,False
2025-10-26T19:10:49.917680Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.363,,3.23,-3.0,1.598,2.33,38.0,1.854,1.917,22.5,2.01,1.746,17.5,2.0,1.751,True,True,True,True
2025-10-26T19:10:49.917703Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,1.793,2.0,39.0,1.704,2.09,10.5,2.42,1.546,27.5,1.934,1.854,False,False,False,False
2025-10-26T19:10:49.917752Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-17.0,1.704,2.13,38.5,1.729,2.05,29.5,1.709,2.12,11.5,2.07,1.746,False,False,False,False
2025-10-26T19:10:49.917780Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.078,,8.53,-8.5,1.793,2.0,53.5,1.578,2.3,33.5,1.9,1.884,22.5,1.781,2.02,True,True,True,True
2025-10-26T19:10:49.917824Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.038,,15.32,-14.0,1.68,2.16,42.5,1.606,2.25,29.5,1.675,2.17,14.5,2.2,1.657,True,True,True,True
2025-10-26T19:11:00.615108Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.06,,9.58,-12.0,1.684,2.14,225.0,1.763,2.0,119.5,1.806,1.917,105.5,1.781,1.952,True,True,True,True
2025-10-26T19:11:01.199353Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.36,1.595,49.5,1.617,2.27,,,,,,,False,True,True,False
2025-10-26T19:11:01.199457Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.049,,12.74,-13.0,1.877,1.909,47.0,1.74,2.04,30.5,1.763,2.04,17.5,2.38,1.561,True,True,True,True
2025-10-26T19:11:01.199495Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,1.826,1.97,39.0,1.714,2.07,10.5,2.46,1.531,27.5,1.917,1.869,False,False,False,False
2025-10-26T19:11:01.199530Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-17.0,1.704,2.13,38.5,1.729,2.05,29.5,1.709,2.12,11.5,2.07,1.746,False,True,True,True
2025-10-26T19:11:01.199553Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.091,,7.66,-8.5,1.9,1.884,53.5,1.625,2.21,33.5,2.06,1.746,22.5,1.775,2.03,True,True,True,True
2025-10-26T19:11:11.802690Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.06,,9.58,-12.0,1.684,2.14,225.0,1.763,2.0,119.5,1.806,1.917,105.5,1.781,1.952,False,False,False,False
2025-10-26T19:11:12.358641Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.34,1.584,49.5,1.606,2.24,,,,,,,False,True,True,False
2025-10-26T19:11:12.358763Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.042,,14.3,-13.0,1.719,2.1,47.0,1.833,1.917,30.5,1.719,2.1,16.5,1.609,2.28,True,True,True,True
2025-10-26T19:11:12.358812Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.4,,3.04,-3.0,1.689,2.17,38.0,1.847,1.925,,,,,,,True,True,True,False
2025-10-26T19:11:12.358866Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-17.0,1.704,2.13,38.5,1.729,2.05,29.5,1.709,2.12,11.5,2.07,1.746,False,False,False,False
2025-10-26T19:11:12.358924Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.039,,16.54,-14.0,1.694,2.18,42.5,1.653,2.21,29.5,1.719,2.14,14.5,2.26,1.649,True,True,True,True
2025-10-26T19:11:23.500471Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.31,1.598,49.5,1.609,2.24,,,,,,,False,True,True,False
2025-10-26T19:11:23.500584Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.04,,14.71,-13.0,1.684,2.16,47.0,1.877,1.877,30.5,1.729,2.09,16.5,1.653,2.21,True,True,True,True
2025-10-26T19:11:23.500604Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,2.2,1.653,39.5,1.568,2.32,10.5,2.53,1.502,30.5,1.649,2.21,False,False,False,False
2025-10-26T19:11:23.500640Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-18.0,1.515,2.49,38.5,1.51,2.45,29.5,1.502,2.53,11.5,2.08,1.735,False,True,True,True
2025-10-26T19:11:34.733162Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.31,1.598,49.5,1.636,2.19,,,,,,,False,False,False,False
2025-10-26T19:11:34.733266Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.411,,2.99,-3.0,1.746,2.09,38.0,1.729,2.06,,,,,,,True,True,True,False
2025-10-26T19:11:34.733298Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-18.0,1.505,2.52,38.5,1.526,2.41,29.5,1.51,2.51,11.5,2.11,1.714,False,True,True,True
2025-10-26T19:11:34.733325Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.091,,7.66,-8.5,1.9,1.884,53.5,1.625,2.21,33.5,2.06,1.746,22.5,1.775,2.03,False,False,False,False
2025-10-26T19:11:45.275232Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.06,,9.58,-12.0,1.684,2.14,225.0,1.763,2.0,119.5,1.806,1.917,105.5,1.781,1.952,False,False,False,False
2025-10-26T19:11:45.816522Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.34,1.584,49.5,1.641,2.18,,,,,,,False,True,True,False
2025-10-26T19:11:45.816563Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.039,,14.91,-13.0,1.68,2.16,47.0,1.892,1.862,30.5,1.724,2.09,16.5,1.675,2.17,True,True,True,True
2025-10-26T19:11:45.816576Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.411,,2.99,-3.0,1.746,2.09,38.0,1.729,2.06,,,,,,,True,True,True,False
2025-10-26T19:11:45.816649Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,2.18,1.666,39.5,1.564,2.32,10.5,2.51,1.507,30.5,1.653,2.21,False,True,True,True
2025-10-26T19:11:45.816679Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-18.0,1.507,2.51,38.5,1.507,2.46,29.5,1.497,2.54,11.5,2.08,1.735,False,True,True,True
2025-10-26T19:11:45.816695Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.099,,7.24,-7.0,1.537,2.44,53.5,1.653,2.16,33.5,2.16,1.684,22.5,1.763,2.04,False,False,False,False
2025-10-26T19:11:45.816713Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.039,,16.54,,,,,,,29.5,1.719,2.14,14.5,2.26,1.649,True,False,False,True
2025-10-26T19:11:56.385901Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.06,,9.58,-12.0,1.684,2.14,225.0,1.763,2.0,119.5,1.806,1.917,105.5,1.781,1.952,True,True,True,True
2025-10-26T19:11:57.021774Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.32,1.591,49.5,1.617,2.23,,,,,,,False,True,True,False
2025-10-26T19:11:57.021899Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.04,,14.66,-13.0,1.699,2.13,47.0,1.909,1.847,30.5,1.746,2.06,16.5,1.666,2.18,True,True,True,True
2025-10-26T19:11:57.021924Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.413,,2.98,-3.0,1.763,2.1,38.5,1.751,2.08,,,,,,,True,True,True,False
2025-10-26T19:11:57.021935Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,2.15,1.684,39.5,1.561,2.34,10.5,2.48,1.52,30.5,1.657,2.2,False,True,True,True
2025-10-26T19:11:57.021949Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-18.0,1.51,2.51,38.5,1.497,2.48,29.5,1.492,2.55,11.5,2.07,1.74,False,False,False,False
2025-10-26T19:11:57.021964Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.055,,10.72,-9.5,1.729,2.09,53.5,1.555,2.34,33.5,1.763,2.04,22.5,1.862,1.925,True,True,True,True
2025-10-26T19:11:57.021973Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.039,,16.54,-14.0,1.694,2.18,42.0,1.636,2.23,29.5,1.719,2.14,14.5,2.26,1.649,True,True,True,True
2025-10-26T19:12:08.140080Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.33,1.584,49.5,1.617,2.23,,,,,,,False,True,True,False
2025-10-26T19:12:08.140285Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.039,,14.86,-13.0,1.675,2.17,47.0,1.909,1.84,30.5,1.735,2.08,16.5,1.684,2.16,True,True,True,True
2025-10-26T19:12:08.140339Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,1.934,1.847,39.0,1.649,2.17,10.5,2.4,1.552,30.5,1.99,1.806,False,True,True,True
2025-10-26T19:12:08.140398Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-21.5,1.454,2.67,43.0,1.306,3.18,34.5,2.1,1.719,11.5,1.862,1.925,False,False,False,False
2025-10-26T19:12:08.140432Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.037,,15.66,-14.0,1.684,2.16,42.0,1.625,2.21,29.5,1.704,2.12,14.5,2.23,1.641,False,False,False,False
2025-10-26T19:12:19.524545Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,29.5,2.33,1.584,49.5,1.617,2.23,,,,,,,False,False,False,False
2025-10-26T19:12:19.524635Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,1.952,1.833,39.0,1.649,2.17,10.5,2.42,1.546,30.5,1.98,1.813,False,True,True,True
2025-10-26T19:12:19.524664Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.055,,10.72,-9.5,1.729,2.09,53.5,1.555,2.34,33.5,1.763,2.04,22.5,1.862,1.925,False,False,False,False
2025-10-26T19:12:30.611875Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,36.0,1.952,1.833,52.5,1.632,2.2,,,,,,,False,False,False,False
2025-10-26T19:12:30.612016Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.067,,10.18,-9.5,1.813,1.98,48.0,1.694,2.1,30.5,1.769,2.04,17.5,1.925,1.854,True,True,True,True
2025-10-26T19:12:30.612048Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,2.0,1.793,39.0,1.657,2.15,10.5,2.47,1.523,30.5,1.943,1.84,False,True,True,True
2025-10-26T19:12:30.612100Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.043,,12.63,-9.5,1.645,2.22,53.5,1.546,2.37,33.5,1.694,2.14,22.5,1.917,1.869,True,True,True,True
2025-10-26T19:12:30.612135Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.031,,17.57,-14.0,1.606,2.29,42.0,1.694,2.1,29.5,1.704,2.12,13.5,1.74,2.07,False,False,False,False
2025-10-26T19:12:41.299501Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.06,,9.6,-12.0,1.689,2.14,224.0,1.769,1.99,119.5,1.9,1.826,105.5,1.869,1.854,False,False,False,False
2025-10-26T19:12:41.817693Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,36.0,1.952,1.833,52.5,1.632,2.2,,,,,,,False,False,False,False
2025-10-26T19:12:41.817780Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.069,,9.93,-9.5,1.847,1.943,48.0,1.662,2.15,30.5,1.775,2.02,17.5,1.892,1.892,True,True,True,True
2025-10-26T19:12:41.817808Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.403,,2.94,-3.0,1.746,2.08,38.5,1.74,2.05,,,,,,,True,True,True,False
2025-10-26T19:12:41.817838Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,2.0,1.8,39.0,1.649,2.17,10.5,2.45,1.531,30.5,1.934,1.847,False,True,True,True
2025-10-26T19:12:41.817891Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-21.5,1.454,2.67,43.0,1.306,3.18,34.5,2.1,1.719,11.5,1.862,1.925,False,False,False,False
2025-10-26T19:12:41.817922Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,1.043,,12.63,-9.5,1.645,2.22,53.5,1.546,2.37,33.5,1.694,2.14,22.5,1.917,1.869,True,True,True,True
2025-10-26T19:12:41.817949Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.031,,17.57,-14.0,1.606,2.29,42.0,1.694,2.1,29.5,1.704,2.12,13.5,1.74,2.07,True,True,True,True
2025-10-26T19:12:52.400222Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.067,,8.97,-11.5,1.68,2.15,225.5,1.793,1.97,119.5,1.819,1.909,106.5,1.884,1.84,True,True,True,True
2025-10-26T19:12:53.689969Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,36.0,1.952,1.833,52.5,1.632,2.2,,,,,,,False,False,False,False
2025-10-26T19:12:53.690036Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.069,,9.98,-9.5,1.84,1.952,48.0,1.662,2.15,30.5,1.763,2.04,17.5,1.9,1.884,True,True,True,True
2025-10-26T19:12:53.690127Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.403,,2.94,-2.5,1.375,2.91,38.5,1.74,2.05,,,,,,,True,True,True,False
2025-10-26T19:12:53.690164Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,19.0,1.869,1.917,39.0,1.694,2.1,10.5,2.39,1.561,30.5,2.15,1.689,False,True,True,True
2025-10-26T19:12:53.690195Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-21.5,1.454,2.67,43.0,1.306,3.18,34.5,2.1,1.719,11.5,1.862,1.925,False,False,False,False
2025-10-26T19:12:53.690529Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,,,,-9.5,1.645,2.22,53.5,1.546,2.37,33.5,1.694,2.14,22.5,1.917,1.869,False,False,False,False
2025-10-26T19:12:53.690560Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.031,,17.57,-14.0,1.606,2.29,42.0,1.694,2.1,29.5,1.704,2.12,13.5,1.74,2.07,True,True,True,True
2025-10-26T19:13:04.235598Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.064,,9.16,-11.5,1.666,2.17,225.5,1.763,2.0,119.5,1.787,1.943,106.5,1.877,1.847,True,True,True,True
2025-10-26T19:13:04.810153Z,American Football,7,889,NFL,1617930095,live,1,2025-10-26T17:00:00,Carolina Panthers,Buffalo Bills,True,,,,36.0,1.961,1.826,52.5,1.625,2.21,,,,,,,False,False,False,False
2025-10-26T19:13:04.810200Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.069,,9.98,-9.5,1.84,1.952,48.0,1.662,2.15,30.5,1.763,2.04,17.5,1.9,1.884,False,False,False,False
2025-10-26T19:13:04.810214Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.403,,2.94,-3.0,1.746,2.08,38.5,1.74,2.05,,,,,,,False,False,False,False
2025-10-26T19:13:04.810227Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-21.5,1.465,2.7,43.0,1.314,3.25,34.5,2.12,1.729,11.5,1.877,1.943,False,True,True,True
2025-10-26T19:13:04.810252Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,,,,-9.5,1.645,2.22,53.5,1.574,2.31,33.5,1.714,2.11,22.5,1.943,1.84,False,False,False,False
2025-10-26T19:13:04.810266Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.031,,17.57,-14.0,1.606,2.29,42.0,1.694,2.1,29.5,1.704,2.12,13.5,1.74,2.07,False,False,False,False
2025-10-26T19:13:15.514627Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.062,,9.41,-11.5,1.645,2.21,226.0,1.787,1.97,120.5,1.917,1.813,106.5,1.862,1.862,True,True,True,True
2025-10-26T19:13:16.051535Z,American Football,7,889,NFL,1617930158,live,1,2025-10-26T17:00:00,Philadelphia Eagles,New York Giants,True,1.058,,11.28,-9.5,1.689,2.14,48.0,1.877,1.877,30.5,1.787,2.01,17.5,2.11,1.714,True,True,True,True
2025-10-26T19:13:16.051564Z,American Football,7,889,NFL,1617930092,live,1,2025-10-26T17:00:00,Baltimore Ravens,Chicago Bears,True,1.364,,3.12,-3.5,2.24,1.645,39.0,1.84,1.934,,,,,,,True,True,True,False
2025-10-26T19:13:16.051574Z,American Football,7,889,NFL,1617930106,live,1,2025-10-26T17:00:00,Atlanta Falcons,Miami Dolphins,True,,,,20.0,1.854,1.97,40.0,1.806,1.99,10.5,2.46,1.552,30.5,2.17,1.704,False,True,True,True
2025-10-26T19:13:16.051582Z,American Football,7,889,NFL,1617930168,live,1,2025-10-26T17:00:00,New England Patriots,Cleveland Browns,True,,,,-21.5,1.469,2.69,43.0,1.296,3.36,34.5,2.09,1.757,11.5,1.84,1.99,False,True,True,True
2025-10-26T19:13:16.051592Z,American Football,7,889,NFL,1617930085,live,1,2025-10-26T17:00:00,Cincinnati Bengals,New York Jets,True,,,,-9.5,1.699,2.13,53.5,1.584,2.28,33.5,1.757,2.05,22.5,1.925,1.862,False,True,True,True
2025-10-26T19:13:16.051600Z,American Football,7,889,NFL,1617930161,live,1,2025-10-26T17:00:00,Houston Texans,San Francisco 49ers,True,1.026,,19.66,-14.5,1.546,2.42,42.0,1.74,2.04,29.5,1.68,2.17,13.5,1.8,2.0,False,False,False,False
2025-10-26T19:13:26.620695Z,Basketball,3,487,NBA,1618384702,live,1,2025-10-26T18:00:00,San Antonio Spurs,Brooklyn Nets,True,1.082,,7.87,-11.0,1.699,2.11,225.5,1.769,2.0,119.5,1.862,1.862,106.5,1.8,1.925,True,True,True,True
